id,lon,lat,rate,cmaq
445,-110.017,46.87572,0.480903971450087,47.0024
446,-110.03948,46.98209,0.478690902989228,46.7861
447,-110.06205,47.08843,0.477030334282814,46.6238
448,-110.08469,47.19473,0.47130786923354,46.0645
449,-110.10741,47.30101,0.471817396784861,46.1143
450,-110.1302,47.40724,0.473446247912779,46.2735
451,-110.15308,47.51345,0.47325798873719,46.2551
452,-110.17603,47.61961,0.469765985659562,45.9138
453,-110.19907,47.72575,0.468344833513407,45.7749
454,-110.22218,47.83184,0.465433978325639,45.4904
455,-110.24538,47.9379,0.462359419506925,45.1899
456,-110.26865,48.04392,0.462152743672855,45.1697
457,-110.29201,48.14991,0.457518907769374,44.7168
458,-110.31544,48.25586,0.456205186131028,44.5884
459,-110.33897,48.36177,0.456533616540615,44.6205
460,-110.36257,48.46764,0.453313770749435,44.3058
461,-110.38625,48.57347,0.452473766493141,44.2237
462,-110.41003,48.67926,0.452385775791507,44.2151
463,-110.43388,48.78502,0.45052671643257,44.0334
464,-110.45782,48.89073,0.449602814065416,43.9431
465,-110.48184,48.9964,0.448496791408833,43.835
466,-110.50595,49.10204,0.443687997249779,43.365
467,-110.53014,49.20763,0.441568035229021,43.1578
468,-110.55443,49.31318,0.441851447140098,43.1855
469,-110.5788,49.41868,0.440612415283371,43.0644
470,-110.60325,49.52414,0.439182054807976,42.9246
471,-110.62779,49.62956,0.438872041056871,42.8943
472,-110.65242,49.73494,0.437803874864945,42.7899
473,-110.67714,49.84027,0.435332973185345,42.5484
474,-110.70194,49.94556,0.432382215237534,42.26
475,-110.72684,50.0508,0.413619732835674,40.4262
476,-110.75183,50.156,0.429147022230953,41.9438
477,-110.77691,50.26115,0.432612423468552,42.2825
478,-110.80208,50.36626,0.435915144222899,42.6053
479,-110.82733,50.47131,0.439408170448221,42.9467
480,-110.85268,50.57632,0.440864109615951,43.089
481,-106.50929,25.07477,0.463584127295943,45.3096
482,-106.52148,25.1797,0.483036211243165,47.2108
483,-106.53368,25.28468,0.473127025832433,46.2423
484,-106.54593,25.3897,0.478303130013424,46.7482
485,-106.5582,25.49476,0.491412721409161,48.0295
486,-106.57051,25.59986,0.513001137740235,50.1395
487,-106.58285,25.705,0.53943006580886,52.7226
488,-106.59521,25.81018,0.559723177160069,54.706
489,-106.60761,25.9154,0.566324526077988,55.3512
490,-106.62005,26.02066,0.571934444880987,55.8995
491,-106.63251,26.12597,0.575061184232066,56.2051
492,-106.645,26.23131,0.57295349998363,55.9991
493,-106.65754,26.33669,0.570286153946895,55.7384
494,-106.6701,26.44211,0.568615353763546,55.5751
495,-106.68269,26.54756,0.566382845496513,55.3569
496,-106.69532,26.65306,0.562789550797237,55.0057
497,-106.70798,26.75859,0.560711537831909,54.8026
498,-106.72067,26.86417,0.557886627050388,54.5265
499,-106.7334,26.96978,0.557514201289985,54.4901
500,-106.74615,27.07542,0.557350497659038,54.4741
501,-106.75895,27.1811,0.555414702223095,54.2849
502,-106.77177,27.28682,0.550750171888812,53.829
503,-106.78464,27.39258,0.548992404151524,53.6572
504,-106.79753,27.49837,0.55006363978653,53.7619
505,-106.81046,27.6042,0.558636594309662,54.5998
506,-106.82342,27.71006,0.565904012375995,55.3101
507,-106.83641,27.81596,0.569563811675343,55.6678
508,-106.84944,27.92189,0.567187039583538,55.4355
509,-106.86251,28.02785,0.570901065710637,55.7985
510,-106.87561,28.13386,0.573466096978031,56.0492
511,-106.88874,28.23989,0.575080624038241,56.207
512,-106.90191,28.34596,0.578214525423174,56.5133
513,-106.91512,28.45206,0.580956561241528,56.7813
514,-106.92835,28.55819,0.573748485741414,56.0768
515,-106.94163,28.66436,0.567026405395672,55.4198
516,-106.95493,28.77055,0.565869225354418,55.3067
517,-106.96828,28.87678,0.567908358707396,55.506
518,-106.98166,28.98304,0.567399854303768,55.4563
519,-106.99507,29.08933,0.565536702354058,55.2742
520,-107.00853,29.19566,0.561697852208362,54.899
