id,lon,lat,rate,cmaq
17298,-98.37678,27.31861,0.458391652751858,44.8021
59914,-73.4043,39.66281,0.606152596339587,59.2439
62198,-75.81139,27.26909,0.597690141767344,58.4168
47331,-82.90715,29.91042,0.553237443931506,54.0721
63107,-68.48197,46.84122,0.445833537962872,43.5747
35392,-88.34879,37.12167,0.600886455161575,58.7292
51935,-79.56207,34.22636,0.538033469207347,52.5861
64761,-68.68736,43.94112,0.463683372622205,45.3193
4196,-106.11173,37.52176,0.550157769374325,53.7711
40415,-85.79776,35.04191,0.566015535474577,55.321
8692,-102.94534,30.7973,0.574346003994369,56.1352
45649,-83.79953,29.81071,0.577532085911665,56.4466
61797,-73.63966,35.56083,0.638385841272959,62.3943
31302,-90.74966,36.19186,0.60660278132469,59.2879
54814,-78.05345,33.86238,0.62868435484399,61.4461
29434,-91.39133,41.87775,0.538742510558884,52.6554
32352,-89.17475,45.87951,0.518499533444652,50.6769
52780,-75.31464,47.37788,0.376426267884622,36.791
6125,-105.13179,38.57623,0.589606251841666,57.6267
9668,-102.56851,32.54348,0.629115100022918,61.4882
43192,-81.23634,49.51162,0.43088637330976,42.1138
59768,-77.73632,24.40697,0.420492215892349,41.0979
25420,-93.49406,49.07288,0.492028656320597,48.0897
54328,-78.46658,33.27212,0.618324984448155,60.4336
23246,-95.01096,47.604,0.513819655894968,50.2195
36423,-86.71755,44.731,0.64712045313165,63.248
66326,-72.3101,31.79144,0.62847460956684,61.4256
47309,-83.3153,27.58732,0.605837466850015,59.2131
9728,-103.08184,39.02802,0.54935050584422,53.6922
42864,-83.53297,40.16116,0.580007080182038,56.6885
54584,-77.90932,34.943,0.587034058540418,57.3753
36965,-88.72419,25.60865,0.570300478014602,55.7398
4170,-105.76908,34.71759,0.604471564679305,59.0796
61597,-72.3402,39.77765,0.596324239596634,58.2833
48466,-77.90733,48.43422,0.407590323478375,39.8369
62721,-74.30817,31.68756,0.592972407753004,57.9557
19187,-97.74349,49.86174,0.505656983596896,49.4217
16632,-98.86878,33.10285,0.592753454146613,57.9343
43129,-82.84192,42.8241,0.525887682938808,51.399
12613,-101.44138,39.64515,0.543325189077694,53.1033
56803,-74.87719,40.95973,0.434750802147792,42.4915
50944,-80.79619,31.01951,0.557874349278067,54.5253
51201,-80.28282,32.80112,0.580621991945781,56.7486
33911,-89.61507,32.75874,0.640681784696985,62.6187
7332,-104.52039,39.3798,0.55145921324035,53.8983
29100,-92.2515,31.7195,0.631107168581999,61.6829
35146,-88.55993,36.48406,0.571459704351242,55.8531
12538,-100.97873,31.53546,0.553214934682251,54.0699
10377,-102.10629,31.3796,0.585012318698229,57.1777
56844,-73.36253,45.25743,0.390490456078316,38.1656
3175,-105.84541,30.91771,0.512650198081393,50.1052
30263,-91.88319,27.73268,0.583817282192319,57.0609
20243,-96.93453,34.30762,0.725275635988606,70.8867
36662,-86.58392,44.61142,0.639417174147923,62.4951
11988,-102.70313,49.85487,0.534536350391252,52.2443
34878,-89.02517,33.4753,0.654324436040991,63.9521
64533,-68.26981,45.20736,0.455369274465508,44.5067
33206,-89.84746,34.40003,0.679741471040828,66.4363
26010,-93.7606,35.01788,0.529367408244115,51.7391
49923,-82.50675,24.68678,0.409756327145336,40.0486
40730,-84.28349,43.09073,0.513183258029663,50.1573
59199,-73.63408,40.27057,0.590022672952886,57.6674
39212,-86.50027,34.78395,0.601548431719216,58.7939
54317,-78.74998,32.10974,0.632216260681662,61.7913
9985,-103.10179,40.87588,0.508133001014963,49.6637
65289,-75.12789,23.96688,0.407839971515568,39.8613
35845,-88.42403,34.18944,0.618761868513244,60.4763
50743,-80.01019,35.1785,0.513325475559048,50.1712
35677,-87.58008,41.96908,0.452485021117768,44.2248
30372,-91.02083,39.46838,0.547144599417215,53.4766
66028,-74.25305,25.83281,0.48760251939888,47.6571
40867,-85.983,32.01355,0.547358437285139,53.4975
39685,-86.34641,34.00673,0.581380144386602,56.8227
29968,-90.54274,47.6788,0.544511017254363,53.2192
55297,-77.71671,34.13443,0.620709941721507,60.6667
16266,-99.53642,45.44244,0.517458992240448,50.5752
4764,-107.18635,47.01543,0.504401581377075,49.299
37102,-86.952,40.28197,0.568852724028419,55.5983
51181,-80.73973,30.6832,0.550893412565891,53.843
55656,-73.63599,46.64485,0.407874758537144,39.8647
43738,-84.62762,30.88743,0.568102756769145,55.525
44730,-83.54092,34.2423,0.621750482925711,60.7684
34316,-87.21162,50.48565,0.554585952591428,54.2039
38400,-84.30678,50.68452,0.410744687817176,40.1452
17367,-98.51443,34.73005,0.549322880856497,53.6895
48230,-77.93069,48.87489,0.398172248960482,38.9164
65671,-70.28792,38.63768,0.588365173689552,57.5054
62095,-71.36132,41.59679,0.377947688504731,36.9397
40318,-83.03323,50.35008,0.428656934485807,41.8959
44182,-84.97417,27.04515,0.555528271617064,54.296
46545,-79.20448,48.50197,0.429097911141669,41.939
15442,-99.54903,34.16991,0.553390916085519,54.0871
63226,-73.24635,34.24344,0.655480592934551,64.0651
30300,-91.61975,31.68951,0.645362685394362,63.0762
9732,-103.11944,39.46117,0.536375969944013,52.4241
33172,-90.18159,30.74453,0.648863896801231,63.4184
8865,-104.80051,49.4331,0.519792792129129,50.8033
30980,-91.5445,27.39531,0.616650091674033,60.2699
5375,-105.17255,35.30693,0.573908096781587,56.0924
18807,-97.72434,34.73804,0.552768842287922,54.0263
16329,-98.8338,26.35558,0.475289960056314,46.4537
30178,-90.71412,44.44875,0.551212634646236,53.8742
59126,-76.01082,32.59563,0.643697000949481,62.9134
48181,-79.45811,43.70895,0.494823895819009,48.3629
64242,-70.6498,39.96838,0.580300723570049,56.7172
51747,-78.30035,39.77457,0.547724724159382,53.5333
1139,-109.01061,44.14341,0.546569590413515,53.4204
12531,-100.94042,30.78347,0.53786055724716,52.5692
40958,-84.38286,41.78822,0.546659627410536,53.4292
46175,-82.6629,34.67803,0.552607184952362,54.0105
16490,-99.31999,43.71773,0.498509273810693,48.7231
19707,-97.18175,28.28652,0.46156136430606,45.1119
40568,-86.93761,25.76451,0.521765420882035,50.9961
66568,-72.11962,31.96987,0.630283534688799,61.6024
62265,-73.78575,34.24943,0.655205366205022,64.0382
13391,-101.41615,45.93154,0.501891800085126,49.0537
54485,-80.2988,24.55258,0.403070056968864,39.3951
31513,-90.87785,33.05411,0.662718339717775,64.7725
53729,-75.11473,46.12687,0.395895745342632,38.6939
54906,-75.2088,43.5868,0.373004861997839,36.4566
37678,-84.84969,50.51749,0.424706561241528,41.5098
63071,-70.13057,43.13506,0.485913302557051,47.492
57079,-73.41108,44.70812,0.387465008348885,37.8699
29271,-90.76848,50.15258,0.532899314081786,52.0843
1990,-106.66775,32.46944,0.570094825328226,55.7197
42612,-83.91792,38.88852,0.537997659038078,52.5826
7181,-105.8792,48.93938,0.490274981174082,47.9183
27191,-93.20506,32.9445,0.632520135546606,61.821
24914,-93.96162,46.29408,0.493653414857742,48.2485
25180,-93.65697,49.07691,0.497197598467734,48.5949
65882,-71.27974,35.59156,0.629008692662803,61.4778
65008,-68.21725,44.62721,0.465082015519104,45.456
12449,-102.19397,47.84077,0.523017753658776,51.1185
551,-107.44421,32.50517,0.591855130471794,57.8465
60756,-76.56453,27.20681,0.57110262580624,55.8182
24633,-94.30661,41.86846,0.551898143600825,53.9412
42825,-84.30408,35.97379,0.546312780342468,53.3953
39025,-85.77017,40.50387,0.504171373146056,49.2765
1295,-107.41402,35.11899,0.545517794584684,53.3176
20472,-96.80665,33.11877,0.822579027927839,80.3969
22678,-95.55221,38.09172,0.644749819926006,63.0163
43708,-85.11742,27.70584,0.56589378089906,55.3091
27361,-93.4301,25.46209,0.44515314474675,43.5082
39009,-86.04473,38.78045,0.538821292931277,52.6631
6187,-105.981,45.2631,0.535494016632289,52.3379
58423,-75.88339,34.45746,0.646472800641718,63.1847
26839,-92.67969,46.7967,0.515199882133386,50.3544
37344,-86.77874,40.48555,0.555103665324297,54.2545
8574,-104.29338,43.96113,0.529459491536522,51.7481
61510,-75.25261,30.67001,0.595186499361556,58.1721
54378,-77.06094,38.5679,0.544132452607799,53.1822
11250,-103.00141,47.91477,0.509641120715058,49.8111
3585,-108.38161,49.18574,0.462415692630063,45.1954
33253,-89.32787,39.47888,0.585023573322856,57.1788
29512,-90.59115,50.2513,0.541365861244802,52.9118
6507,-103.83296,28.06002,0.534241683855548,52.2155
1461,-106.28339,27.22558,0.544483392266641,53.2165
47296,-83.54564,26.22195,0.525763882067904,51.3869
3444,-106.08327,34.03986,0.567859247618112,55.5012
55362,-75.74886,41.00817,0.44857659692892,43.8428
31161,-89.83649,46.8891,0.517062010935402,50.5364
19954,-97.06116,29.03439,0.549294232721082,53.6867
43804,-83.39493,37.9503,0.55688394231084,54.4285
36842,-87.39359,38.13588,0.602420153554006,58.8791
16629,-98.86086,32.77914,0.590839144812232,57.7472
7649,-105.3756,47.68078,0.479028541728056,46.8191
66113,-71.48397,34.62545,0.642795607831582,62.8253
30315,-91.50507,33.30409,0.686744917002259,67.1208
16551,-99.57905,50.266,0.527692515469993,51.5754
3981,-106.60867,40.20923,0.602038519464362,58.8418
63937,-73.17247,33.22007,0.636111383950496,62.172
10802,-101.5107,25.53008,0.568840446256098,55.5971
48636,-79.86533,41.0085,0.561539264315883,54.8835
49377,-78.84358,43.17884,0.434654626264611,42.4821
36197,-86.62617,46.24308,0.600191737877746,58.6613
34845,-89.38296,29.93608,0.725798464459942,70.9378
57482,-75.81821,36.55993,0.613657384670792,59.9774
13186,-101.86063,49.67308,0.510538421242183,49.8988
60494,-77.24842,24.9571,0.449509707625315,43.934
64021,-69.99752,41.97247,0.420437989064597,41.0926
41796,-85.95601,28.65971,0.592894648528304,57.9481
35595,-88.67383,33.1236,0.600713543201388,58.7123
49142,-78.84175,43.7306,0.459157990374226,44.877
22326,-95.88033,26.04811,0.370311937268769,36.1934
2703,-106.19591,31.75273,0.713525807877419,69.7383
21314,-96.29859,46.3273,0.509070204302131,49.7553
33922,-89.49872,33.94275,0.646753143109714,63.2121
47859,-81.66644,34.98209,0.552620485872377,54.0118
63866,-75.33659,25.85785,0.491956012834365,48.0826
57166,-78.07188,28.59109,0.592034181318142,57.864
27589,-91.94748,49.98635,0.484031733948859,47.3081
37513,-87.67439,32.82503,0.626846781586616,61.2665
47104,-82.77874,31.30619,0.526899576007596,51.4979
63804,-69.12397,44.38158,0.458492944373506,44.812
66668,-68.15528,42.33501,0.501296328127558,48.9955
31698,-91.20103,27.16327,0.642209344203254,62.768
55232,-79.35521,27.29946,0.520819009265626,50.9036
58190,-75.79871,35.21966,0.634314736600858,61.9964
64752,-69.09586,43.0135,0.460656901745081,45.0235
37192,-85.30973,49.91261,0.574197647578823,56.1207
65540,-74.70946,25.06529,0.487598426808107,47.6567
40774,-83.30414,47.78438,0.431430687882657,42.167
1431,-109.97622,49.69175,0.451247012408735,44.1038
47642,-81.2733,37.45715,0.61672989719412,60.2777
59852,-75.45712,33.15038,0.647469346495105,63.2821
55720,-78.93143,28.09345,0.533203188946731,52.114
4286,-107.53589,47.20444,0.498639213567757,48.7358
274,-107.04919,28.54648,0.575258651736895,56.2244
34134,-89.66309,30.92533,0.633461431424549,61.913
4128,-105.26675,30.20978,0.549154061487084,53.673
52192,-78.99617,36.01111,0.649748919556036,63.5049
6656,-105.51801,44.1014,0.532273147693416,52.0231
6869,-105.01024,41.19908,0.605732082637593,59.2028
44008,-83.96677,34.07543,0.641736649968896,62.7218
11442,-102.387,42.75611,0.510675523033101,49.9122
66652,-68.86971,40.68468,0.50863536653243,49.7128
33564,-88.22548,47.11612,0.546407933077956,53.4046
23730,-94.67658,48.02765,0.517337237664931,50.5633
13230,-100.46541,28.54889,0.507393265232623,49.5914
33656,-89.89331,31.15672,0.626071235635006,61.1907
64583,-75.07832,25.47439,0.491038249353371,47.9929
4547,-107.77147,49.44947,0.466715982385489,45.6157
52423,-79.10075,35.03391,0.553153545820646,54.0639
40063,-83.56612,48.78502,0.417587499590741,40.814
54119,-77.75108,36.57755,0.603443301247422,58.9791
46272,-80.33501,45.0383,0.446813713453164,43.6705
37567,-86.90578,38.64009,0.608765715548571,59.4993
17226,-98.92175,45.45302,0.545428780735357,53.3089
2995,-106.77704,37.35759,0.563304194087025,55.056
7428,-105.82774,49.69318,0.495835788887798,48.4618
250,-106.73719,26.00941,0.558751186851324,54.611
18400,-98.10457,42.65176,0.492174966440756,48.104
66420,-68.65464,41.54398,0.486773769767213,47.5761
65410,-71.23744,36.48462,0.624963166683037,61.0824
64861,-73.84406,29.36714,0.595634638051272,58.2159
23371,-95.21189,35.15905,0.676105204138428,66.0809
3775,-107.296,43.85977,0.538952255836034,52.6759
48328,-81.65026,33.77278,0.549567413155224,53.7134
11817,-101.35106,31.41318,0.566570081524408,55.3752
4993,-106.84229,45.8508,0.51823556133975,50.6511
31229,-91.35799,28.34602,0.671314826637855,65.6127
22888,-95.48338,34.83826,0.646919916183741,63.2284
15222,-99.75903,36.33154,0.64248968667125,62.7954
22717,-95.46116,42.32206,0.541242060373899,52.8997
24802,-94.45097,34.16991,0.597940812952231,58.4413
14074,-100.71748,41.95004,0.483330877778869,47.2396
20141,-97.08172,49.22392,0.517306543234129,50.5603
17414,-98.6251,39.82606,0.536202034836133,52.4071
64107,-75.19444,25.9356,0.491033133614904,47.9924
37024,-88.04366,31.88135,0.589725960121795,57.6384
58323,-78.53181,24.02266,0.37641092066922,36.7895
63484,-72.49284,36.09572,0.642558237566709,62.8021
40895,-85.53539,35.01498,0.575306739678486,56.2291
25269,-94.24125,32.75995,0.632936556657827,61.8617
30738,-91.67815,27.18928,0.621979668009036,60.7908
1918,-109.81204,50.4593,0.447397930786105,43.7276
57361,-79.02801,23.90051,0.363496750482926,35.5273
45316,-80.82816,45.54031,0.444997626297351,43.493
28881,-92.23869,33.98795,0.637749443407655,62.3321
30206,-90.40694,47.45707,0.522521527027469,51.07
30470,-89.95361,50.0076,0.573490652522673,56.0516
60856,-73.50783,37.66339,0.601715204793242,58.8102
40565,-86.97639,25.44931,0.50963600497659,49.8106
5181,-105.90163,40.26439,0.592595889401827,57.9189
8036,-103.92926,37.67478,0.490592156959041,47.9493
21897,-96.05343,31.49786,0.614636537013391,60.0731
63715,-72.68266,35.12694,0.653002529221098,63.8229
18428,-98.15707,45.67775,0.512209221425531,50.0621
38046,-86.64549,38.50788,0.60181035752873,58.8195
44552,-82.36981,40.90185,0.630027747765445,61.5774
1661,-109.58562,48.64963,0.460299823200079,44.9886
13445,-100.23574,25.89662,0.499713518645844,48.8408
1404,-109.37251,46.82914,0.507787177094588,49.6299
66564,-72.25622,31.55513,0.628326253151295,61.4111
43992,-84.25864,32.3652,0.5546524571915,54.2104
11794,-101.21657,28.94881,0.574971147235046,56.1963
49485,-81.93184,29.1222,0.544001489703042,53.1694
62848,-69.5212,44.92326,0.419768850473103,41.0272
52145,-80.15665,31.02805,0.571123088760109,55.8202
58523,-72.36989,44.95504,0.414332866777985,40.4959
65380,-72.32256,33.3617,0.637453753724258,62.3032
29497,-90.76226,48.65533,0.498937972694234,48.765
6409,-105.56866,43.33742,0.558852478472972,54.6209
65842,-72.68842,31.43378,0.623001792554759,60.8907
8518,-103.67596,37.90741,0.513696878171758,50.2075
26796,-92.97842,42.15738,0.547896612971876,53.5501
22916,-95.41914,37.87293,0.630715303015421,61.6446
37807,-86.76772,38.62797,0.60206512130439,58.8444
46130,-83.53698,29.8854,0.535909414595816,52.3785
46475,-81.16437,41.07793,0.65108310414825,63.6353
47193,-80.79061,40.80727,0.666530588023442,65.1451
44809,-81.82271,42.70227,0.578873432537734,56.5777
20180,-96.93998,27.54067,0.391901376747536,38.3035
64527,-68.55276,44.59141,0.458914481223194,44.8532
6634,-105.21888,41.72943,0.606959859869692,59.3228
18858,-97.78215,40.26871,0.538627918017222,52.6442
53928,-76.39536,41.79016,0.438485291228759,42.8565
39172,-87.07482,30.49751,0.583168606554693,56.9975
30175,-90.74535,44.12531,0.524291572537079,51.243
35318,-89.21059,29.17098,0.692770233768785,67.7097
37778,-87.20127,35.50198,0.581719829420817,56.8559
11691,-102.31738,43.73492,0.501869290835871,49.0515
18252,-97.8909,26.68647,0.402130807386308,39.3033
23572,-95.18275,30.94874,0.558780858134433,54.6139
47666,-80.6877,40.02127,0.63529491209115,62.0922
38255,-86.98069,35.15543,0.57336685165177,56.0395
36655,-86.704,43.85977,0.640485340339849,62.5995
17763,-98.11533,25.73067,0.399921831516223,39.0874
45271,-81.96876,40.74194,0.641318182562289,62.6809
5179,-105.87391,40.04841,0.605855883508496,59.2149
43202,-85.74261,24.99918,0.513716317977933,50.2094
51280,-78.19969,41.19955,0.465030858134433,45.451
52464,-77.97404,39.38889,0.493222669678814,48.2064
5604,-104.91339,34.13073,0.601554570605376,58.7945
57849,-78.61851,24.68316,0.421506155256524,41.197
32212,-90.68034,30.77556,0.732040688537472,71.5479
1660,-109.56332,48.54369,0.463550363422061,45.3063
56793,-75.21819,39.90624,0.42010341976885,41.0599
45811,-80.09861,47.08919,0.42058839177553,41.1073
58906,-75.53616,34.72297,0.637873244278558,62.3442
4209,-106.29327,38.92524,0.616119078021151,60.218
54756,-79.49853,27.75818,0.53145974527715,51.9436
50293,-79.51007,38.41397,0.601604704842353,58.7994
31469,-91.23698,28.33933,0.680531341060145,66.5135
9499,-103.32813,40.2116,0.519613741282782,50.7858
17137,-98.67029,35.81091,0.567181923845071,55.435
5795,-104.27153,28.88668,0.548829723668271,53.6413
66839,-70.882,35.15788,0.621870191205841,60.7801
6805,-104.27275,34.28363,0.597770970435124,58.4247
22771,-95.31438,48.14421,0.521953680057624,51.0145
62336,-71.1815,41.67061,0.386905346560587,37.8152
29215,-91.34657,44.15361,0.517304496938742,50.5601
26770,-93.13983,39.33972,0.508089005664146,49.6594
7586,-104.54345,40.90268,0.529906607078545,51.7918
66484,-74.71003,23.33182,0.39054263661068,38.1707
38317,-85.98813,41.83532,0.536238868153096,52.4107
50981,-79.92952,34.94559,0.514064188193694,50.2434
53774,-80.45162,25.5436,0.461759854958583,45.1313
53415,-77.69147,38.3429,0.563470967161052,55.0723
65446,-69.80631,40.2262,0.567164530334283,55.4333
8356,-104.72359,46.31789,0.499668500147333,48.8364
4223,-106.49699,40.43643,0.639423313034083,62.4957
3243,-106.75836,38.23224,0.562036514094883,54.9321
13268,-100.65095,32.62551,0.562553203680058,54.9826
