Nervous.System,lat,lon
0.0309278350515464,32.430035511,-87.05490515
0,31.498385243,-87.319232899
0.00288184438040346,34.2410991990001,-87.590931561
0.103986135181976,31.7803954410001,-85.945852674
0.18384074941452,30.9019360880001,-87.783113301
0.0240751614797416,33.604999676,-86.300469977
0.274267968056788,34.69247331,-86.5725962509999
0.26555215132543,33.4630665290001,-86.776561107
0.0695515066573231,30.6858561220001,-88.13177287
0,33.7856026150001,-85.761248935
0.200873362445415,31.4310394180001,-86.9413053169999
0.00402333534500101,32.3763576150001,-86.17186896
0.0258697591436218,31.829742777,-86.646114739
0.0158806544754572,34.7449948440001,-87.676425536
0.149325626204239,34.5112609940001,-87.7176050149999
0.00261096605744125,33.1646454730001,-86.254120466
0,32.5091251060001,-85.005750188
0.0771869639794168,31.0170003870001,-87.47965812
0.00348507950337617,61.2052962130001,-149.812106283
0,61.5620059220001,-149.260547406
0.0688550840672538,58.329442525,-134.465855053
0.247797510837645,64.832948215,-147.736565729
0.00869565217391304,61.2097560290001,-149.828991759
0.220258002866699,60.493732365,-151.078082995
0.0708554499444513,61.1818669990001,-149.802596904
0,57.8003504480001,-152.374767992
0.083843329253366,55.352886966,-131.686351919
0.0110294117647059,33.5021876490001,-112.17062034
0.00744639876749262,33.4657189810001,-112.058313506
0.353130200263958,32.2507790270001,-110.879712061
0.109681029658646,34.73529631,-112.031551855
0.0273603947073335,32.228805386,-110.999065268
0.0474104612213347,32.2260426600001,-110.857825979
0.0159914712153518,34.5601683080001,-112.482127082
0.0159937073938123,32.683189521,-114.633262055
0.217322335025381,33.567798575,-112.070201284
0,32.8796429220001,-111.709596543
0.0425844346549192,33.458512711,-112.025870698
0.0836785418392709,35.2086467280001,-111.645171766
0.0156145438322552,33.480347103,-112.079878575
0.0502678673201869,33.5241694740001,-112.102245471
0.174111212397448,34.2311176360001,-111.321570715
0.0087578014898329,33.2986729990001,-111.875165873
0.549611801242236,33.4514472440001,-112.043259826
0.0287698412698413,33.487648157,-111.922030518
0,31.554613127,-110.230537506
0.254799569958532,35.2200577740001,-114.035793564
0.0476319350473613,33.6047833650001,-112.282990862
0.118528929491684,34.2020192630001,-110.016908325
0.0230344827586207,32.2407319000001,-110.944128789
0.0622727272727273,33.3902907140001,-111.874672888
0.00348027842227378,32.821773024,-109.733000587
0.227300120530333,34.479547085,-114.338483181
0.0183968462549277,33.6405732380001,-111.998050006
0.0317409167807943,32.3196307810001,-111.012048218
0.0311738918655626,33.582434613,-111.885979956
0.0149786019971469,33.4104579500001,-111.68797097
0.0066436353972894,33.6107233770001,-112.179620813
0.0558601782042495,33.66557084,-112.117207469
0.0135664335664336,33.658325291,-112.372015003
0.151898734177215,33.6541609450001,-112.203587122
0.0458967323522075,35.1098281910001,-114.554807795
0.232970978358432,33.662844541,-111.954452271
0,33.4104624560001,-111.686415349
0,33.3792576160001,-111.734660276
0.304140127388535,33.532150433,-112.099597146
0.00827185334227588,33.4642326380001,-112.352520699
0.00527797325826882,32.177846587,-110.930745181
0,33.3348025830001,-111.890870513
0.0279844137442437,32.427338019,-110.947210473
0.00945017182130584,33.4796628440001,-112.256398503
0.0925594477115827,35.0021808720001,-114.597965359
0.0319148936170213,34.588348076,-112.332208276
0.0352653631284916,33.2858865630001,-111.75528292
0,33.313690476,-111.686812926
0.0741815167840862,33.391080027,-111.615308078
0.00766057748968768,33.3841752320001,-111.719678244
0.0035140562248996,33.6698285210001,-111.922580156
0.00377002827521206,33.214691514,-111.563479483
0,33.456051604,-111.995260839
0,33.0732342810001,-111.486799164
0,33.393377677,-111.567170353
0.345755693581781,36.917017442,-111.463119305
0,31.3410635160001,-110.959181529
0.00558659217877095,36.1899544030001,-94.5096875959999
0.0796812749003984,35.4643997740001,-93.445888666
0.0299284320104099,36.1108488200001,-94.1579147899999
0.0478380864765409,34.7519041140001,-92.337411516
0.286374133949192,36.3115591540001,-94.183754317
0,35.0549498980001,-93.388517716
0.0674886437378326,35.2504460230001,-91.694615389
0,34.589069405,-94.22244718
0.0342695181654213,34.751541606,-92.3207777979999
0,36.235808251,-93.1071885119999
0,35.436520799,-94.338108108
0.0252365930599369,35.0394882960001,-90.771837197
0.0257473647831346,35.8374387480001,-90.702786639
0.0719575241022775,36.1813627060001,-94.136650581
0.0473721093202523,34.4660582220001,-93.0662098239999
0.027027027027027,36.3429633170001,-92.395180572
0.171765734265734,35.0848966780001,-92.45915632
0.0102022226270723,34.7834179280001,-92.218252859
0.130893736805067,36.0525525790001,-90.4984094759999
0,35.282867504,-93.1497719069999
0,36.289971028,-90.997696643
0.135458167330677,33.5732903840001,-92.835454429
0.030407591114945,35.374392476,-94.42129677
0.55245624944479,35.3536856040001,-94.352995257
0,33.2751031650001,-93.239971179
0.181409295352324,35.9415627770001,-89.91889328
0.0297588506926629,34.1891146450001,-92.018257139
0.0343347639484979,34.517701678,-91.557574245
0.414141414141414,34.8724178080001,-92.124870237
0,34.3600503370001,-92.785736549
0.0810304449648712,34.485633675,-93.0332059259999
0,35.608097894,-91.2647690649999
0.172661870503597,34.5744497060001,-92.5843825379999
0,34.508432214,-90.627337744
0.138984721537703,33.2184073440001,-92.672365268
0.0885588558855886,34.752363948,-92.344998364
0.195396048577125,35.864248854,-90.638996837
0.39732433552359,35.7695819840001,-91.635758126
0,34.737538612,-92.3944673089999
0.311392405063291,34.8143531750001,-92.207191555
0.264150943396226,34.8016342880001,-92.3482492859999
0,36.121280427,-94.1337744859999
0.00199203187250996,33.6489925160001,-93.5870480459999
0,33.9500563060001,-93.878394036
0.0158572844400396,35.504386654,-92.0007454
0,35.559681316,-92.450011902
0.0192307692307692,34.1231454050001,-93.088516606
0.0515366430260047,37.6331375440001,-122.089745665
0.292624206609761,40.784513114,-124.141536169
0,37.5934587200001,-122.384298856
0.303713527851459,37.7691033420001,-122.43464781
0.0405835988596344,38.3235179750001,-122.296214977
0.0420726306465899,38.542044038,-122.475356029
0.153482082488168,38.3509203890001,-120.766465228
0.150099734042553,38.569457549,-121.452682465
0.00217864923747277,34.0646866920001,-118.23937063
0.0205191594561187,33.9759679060001,-117.380134821
0.00898203592814371,32.686343317,-117.083042001
0.278358961431812,32.753805374,-117.165087261
0.198589191774271,32.779943668,-117.009635988
0.3504,40.8967176740001,-124.092996818
0.162721213514135,39.504563897,-121.54211632
0.00206155205418937,35.3905079100001,-119.006579451
0.0136292005622045,37.312870032,-121.931843878
0.0186305579564007,39.742511549,-121.84935548
0,34.3244882160001,-118.445982825
0.00769230769230769,40.148641932,-122.218126518
0.0337519623233909,37.820784798,-122.263022665
0.131776810447171,32.7814630280001,-115.569409218
0.0144717800289436,37.791488617,-122.431015232
0.463677130044843,33.931814581,-116.946853082
0.0390127388535032,37.748043087,-122.421249077
0.0749577702702703,34.6893928210001,-118.158490817
0.0985155195681511,36.327381174,-119.296084882
0.00788869764773379,34.1283866320001,-118.257772126
0.0150060024009604,36.742003477,-119.78393491
0.00636942675159236,34.0956911390001,-118.291725706
0.249408050513023,37.757863985,-120.860247141
0.0919881305637982,33.7823119670001,-117.864854842
0.00895188362551287,32.7516732500001,-117.160812008
0.0597758405977584,33.7379393430001,-118.303891661
0.00367309458218549,37.9547382470001,-122.336569039
0.0267400707825403,34.2161172630001,-119.158480153
0.0399519375187744,37.970810273,-121.28925664
0.0068159688412853,34.131629102,-117.322529806
0.268590455049944,38.2884528880001,-122.465262785
0,33.9892179940001,-118.224089068
0.0102070788662065,36.8370586450001,-119.7661821
0.108,34.070805308,-117.944394551
0.0178041543026706,34.101081987,-117.636876807
0.135590461463335,32.800265218,-117.155209802
0.0139175257731959,38.131088065,-122.238519074
0.00928792569659443,33.9258102310001,-117.440106481
0.264470372912377,34.048564302,-118.211519997
0.0341932841932842,33.9308549200001,-118.204147679
0.0761904761904762,34.9520335670001,-120.413219411
0.0130034887408817,38.5716077070001,-121.469861835
0.0196850393700787,34.639506016,-120.439148982
0.402438106704793,34.0275393750001,-118.486122435
0.0494186046511628,37.5305464370001,-122.298410074
0.104651162790698,33.1258645300001,-117.076282172
0.025802391441158,34.2207528930001,-118.531858932
0.134324532171238,37.801107969,-121.197460109
0.0764430577223089,36.3256742340001,-119.668419207
0.465744400527009,37.9612480000001,-121.300671433
0.00856311012159616,34.205632699,-118.215299136
0.00409577819785759,37.35504009,-121.840231713
0.00517640648413023,34.193960153,-118.462061593
0.0679452054794521,38.6640506680001,-121.793344213
0.019645888915838,33.183668148,-117.291740979
0.0237985212569316,34.134320234,-117.278725956
0,38.098267622,-122.559741828
0.0405716920239742,34.102433139,-118.105198935
0.375696101829753,39.1388053950001,-121.593600806
0,34.0962085130001,-118.325099244
0.147058823529412,38.253225328,-122.633015429
0.0300688492342279,36.595667356,-121.87999945
0.0241545893719807,34.037087238,-118.265485945
0.00495521250238231,39.228509742,-121.046871856
0.15625,37.789607044,-122.417075512
0.0790620772583797,37.327077667,-121.937749323
0,34.1568173840001,-118.486735576
0.0525073746312684,34.2761872790001,-119.252353146
0.0644194756554307,37.886270403,-121.281213877
0.0533962726826876,33.893547492,-117.927462922
0.151411323217491,33.9675574010001,-118.047513403
0.0661453242098403,38.4428978280001,-122.70149208
0.0239282153539382,37.510517475,-120.839662778
0.0224806201550388,37.9142770230001,-122.042041198
0,36.206601134,-121.13199437
0.0328282828282828,33.7802401640001,-118.186646823
0.00595238095238095,36.607827967,-119.451709373
0.01506456241033,36.9282505640001,-121.793548499
0.0149068322981366,37.5580117210001,-121.980629062
0.0564166150030998,37.480967208,-122.253217581
0.125398512221041,34.5838981970001,-118.144526075
0,34.128666734,-117.866088866
0.018,37.763484815,-122.254230437
0.027088897367417,32.618714745,-117.024284847
0.0386445473251029,33.6252591300001,-117.929494287
0.125021887585362,39.757430141,-121.572283556
0.0406815761448349,33.847188424,-117.93230694
0.0231227651966627,37.756173587,-122.406595509
0.00598802395209581,33.7745075620001,-117.91302944
0.0105784161490683,34.0779344760001,-117.752326457
0.0553877139979859,35.278035995,-120.649701916
0.114345114345114,32.6942459970001,-117.167969683
0.276510312100748,34.154806653,-118.326528074
0.0501333333333333,34.2897296350001,-118.743942161
0.126961483594864,34.1401127550001,-118.02390891
0.15143351933808,34.149506156,-118.231088028
0.0283717105263158,36.9883275540001,-121.983978869
0.00943500943500944,33.8384004370001,-116.54556591
0.208687586953161,34.071970912,-117.352793955
0.0303555941023417,36.697264922,-121.628878356
0.0228571428571429,38.725560151,-120.790915459
0.0596454640250261,36.069532603,-119.027249082
0.0268387537928971,34.066181901,-118.445299214
0.043733921352444,34.0366770250001,-117.203856445
0.0515548281505728,38.006357015,-122.130953567
0.0224793388429752,34.2790477840001,-118.459346441
0.0792134831460674,34.1326194660001,-116.276665969
0.0158730158730159,40.572874631,-122.395609654
0.00257898130238556,34.090050719,-118.144966485
0.0290794283815221,37.692132852,-121.880260463
0.0142984807864164,37.6801656220001,-122.472973855
0.0010230179028133,34.0298035340001,-118.478667365
0.117623282134196,38.4963648460001,-122.751400982
0.157560975609756,33.910138046,-117.194009044
0.0308518802762855,35.3732732300001,-119.027599376
0.0873440285204991,36.8350637020001,-121.386240744
0,34.893524154,-117.016879131
0.0212877333798639,34.5405883,-117.265664841
0.202889702889703,39.152357071,-123.203608072
0.0220306513409962,37.8563829280001,-122.257925805
0.00175716042874714,37.3689400650001,-122.077954365
0.0154918667699458,38.7651524790001,-121.249223921
0,37.743861456,-121.43496498
0.00588235294117647,35.379913942,-118.967581635
0.0257197003880516,37.7992539480001,-122.231384145
0.0418604651162791,32.8856581110001,-117.223179058
0.107402031930334,34.0491504760001,-117.261152506
0.00777777777777778,33.872995394,-117.5667918
0.0283048211508554,36.659893821,-121.646024983
0.162319351427564,37.9757056130001,-120.36897807
0.0344262295081967,38.121449227,-121.285853952
0.110891089108911,32.959967337,-115.552962709
0.0442928247860858,33.780122808,-117.894321576
0.130424692504061,34.0161537340001,-118.101164796
0.0288952547017063,33.8127561750001,-118.344076968
0.0751203852327448,38.9122832830001,-119.997579837
0.0393179538615848,33.837607667,-118.357049715
0.0180575392776984,34.4341647030001,-119.809282009
0,36.2264254030001,-119.336997358
0.0633088492479888,37.948586214,-122.536874796
0,38.261097717,-122.047529516
9.07276356378153e-05,34.05982291,-118.210307778
0.0149253731343284,33.8315552890001,-118.293577524
0,34.2408682770001,-118.395419547
0.0355831685964417,37.2511180970001,-121.947908992
0.117150573936529,34.09004077,-117.892116483
0,33.7511727030001,-116.96029979
0.0576612903225806,33.9351517790001,-118.131956071
0.161243410289038,34.27465318,-119.257341324
0.0247687257535064,34.421200664,-119.698819725
0.0132471728594507,37.795691919,-122.409176375
0.00663015278178149,38.670914811,-121.146248096
0.0367207514944492,41.7727180310001,-124.193190027
0.033003300330033,33.613040616,-114.595496019
0.0409502262443439,32.8965241290001,-117.241801085
0.0293577981651376,33.8247677910001,-117.994659388
0,39.2073738330001,-122.000366783
0.0287610619469027,33.3801978770001,-117.244459399
0.117632178092588,34.135756632,-118.152366415
0.117410265011741,37.4330391980001,-122.175877578
0.122643704910403,37.338748321,-120.466718679
0.0484973276088671,37.7635518230001,-122.457631944
0.0468285431119921,35.383102164,-119.018895462
0.0109990834097159,37.773657159,-122.454415204
0.131610775151182,37.6649094110001,-120.99625442
0,33.8924078850001,-118.295039669
0.0464365532654582,34.0532561360001,-118.265361412
0.0285285285285285,34.203370722,-118.62938576
0.0588607594936709,33.808070075,-118.185062435
0.0179372197309417,37.697089185,-122.0870113
0.0043283797431828,36.8374455790001,-119.660715514
0.00986059163549813,37.9835308670001,-122.034634096
0.011213276519399,38.9443299660001,-121.09914293
0.0178521617852162,34.063157614,-118.273382532
0.0309178743961353,33.036247517,-117.283409981
0.101343101343101,35.290987634,-120.666437949
0.0747547111041894,38.6680675220001,-121.313699994
0.0056617126680821,34.5282461520001,-117.292559648
0.0512474713418746,37.9823837920001,-121.805524985
0,33.7036906270001,-117.989046624
0,37.063397562,-120.859951004
0.0244053774560496,33.706773361,-116.233909388
0.0322674418604651,38.56289316,-121.771635099
0.0538224202948234,34.206418507,-118.882802491
0.0287803360298693,33.8031878570001,-118.066799144
0.318746623446786,34.158396854,-118.636052587
0,37.668660088,-120.975664296
0.0116383169203223,33.560831879,-117.66685941
0.220359281437126,36.945383163,-120.044700097
0.0463235294117647,33.7150302320001,-117.936986531
0.10881448582166,33.7641808130001,-116.408076796
0.14501312335958,33.83370383,-118.081772913
0,33.8475495540001,-118.037303034
0.033712882339808,33.860205765,-118.148967389
0,34.026273073,-117.68557938
0.00469483568075117,34.0990755180001,-117.834326576
0.0388293802601377,33.8867219680001,-117.842070672
0.0458394160583942,38.4641954420001,-121.417421455
0.0977253580454928,34.13317391,-117.872515267
0.0940343523157141,38.554068068,-121.457194383
0.0859481582537517,33.608022734,-117.708251522
0.0178799489144317,35.7614475500001,-119.238863282
0.0822737471952132,34.2436395140001,-119.018579314
0.0239019407558733,34.395446882,-118.554760533
0.208203724441126,34.0768133060001,-118.38055972
0.0381410256410256,35.554428064,-120.718839116
0.0750426378624218,32.9958230340001,-117.057912268
0,34.0239036410001,-118.184155479
0,34.0189180580001,-118.186839254
0,37.7476101730001,-122.458763762
0.090982940698619,33.701660356,-117.95655207
0.00125786163522013,33.7178263000001,-117.167789183
0.00510390083849799,37.036412899,-121.573687536
0.0458333333333333,37.775739333,-121.959023902
0.0652907055173344,34.0620203120001,-118.203208569
0.0226969292389853,40.5854978790001,-122.416681432
0.0222652468538238,33.557847469,-117.18445778
0.208530805687204,34.22145348,-118.45651929
0.475058951569019,36.825011196,-119.781444032
0.000356252226576416,34.470928255,-117.297780088
0,36.9876707540001,-121.97817713
0,33.927200398,-118.15750586
0.36094400740398,37.664720437,-120.957613802
0,33.7888603850001,-118.145886006
0,36.8609193360001,-119.788855388
0.0274032187907786,33.9506234670001,-118.005163589
0.0235115661736822,34.0499878590001,-118.138577456
0.00967351874244256,34.0676326660001,-118.122926185
0,34.048023544,-118.042471018
0,33.949087476,-118.347779607
0.665726375176305,33.9816573850001,-118.440102098
0.0603481624758221,34.057543697,-118.360083673
0.0204678362573099,33.820059567,-117.908790195
0.279552715654952,33.787847529,-117.825859321
0.0885496183206107,33.753679656,-117.834183131
0.24878640776699,33.7111193870001,-117.885386199
0,37.4620824610001,-122.159464476
0.0985915492957746,34.160191265,-118.448732169
0.239559164733179,32.777044027,-117.056374743
0.194312796208531,34.077687887,-117.695539704
0.0414092884923358,34.1697978390001,-118.532599849
0,34.068777948,-118.263368288
0.00686157517899761,40.5853434730001,-122.386899556
0.328947368421053,39.1321605460001,-121.613536398
0,33.6620007660001,-117.773379086
0.0169745381927109,33.613498072,-117.168957285
0,33.906213232,-118.081947588
0.003125,37.7145865840001,-122.141866828
0,35.6353232440001,-118.406348927
0.129420084865629,41.318921339,-122.323122533
0.0115473441108545,40.438136324,-120.62492835
0.275086505190311,39.104777717,-122.908551471
0.10625,34.6024251810001,-120.127209955
0.36144578313253,38.1905653950001,-120.670950284
0.36530612244898,34.442257179,-119.26438407
0.0584208850684495,40.413867807,-104.709320192
0.0366175915439789,40.1813580780001,-105.126820701
0.127549876709258,39.9641690880001,-104.771118218
0.0459183673469388,38.480506002,-107.869253725
0.201181974883034,37.4719481400001,-105.883507331
0.00708730345779603,39.769333212,-105.089660765
0.0229185317815577,40.5717500040001,-105.0578647
0.0435497124075596,39.728003168,-104.990302961
0.467014147431124,38.2331640190001,-104.624291523
0.0165460186142709,37.2350184160001,-107.824917378
0.120856962822936,39.746088231,-104.966810239
0.479336519538937,39.7179152750001,-105.129149552
0.0542222222222222,38.455722725,-105.229580041
0.167521775444458,38.2816906950001,-104.611885745
0.0468096962942324,38.838843604,-104.800328645
0.0595601710445938,39.091189581,-108.561634417
0.0702316844082655,39.741399996,-104.842089142
0.0281040268456376,40.0148371170001,-105.23592389
0.0435865504358655,39.7460764460001,-104.967864619
0.0190421234852856,40.4133944070001,-105.05361843
0.0854860851116935,38.865531752,-104.820166246
0.0181576616474756,39.7310578670001,-104.934520998
0.219827586206897,39.6531981850001,-104.981211457
0,37.977581833,-103.548783143
0.0902021772939347,40.2594495070001,-103.796146909
0.234237995824635,40.46218644,-106.814972326
0.19937815779246,39.0859310000001,-108.552386304
0.113827876778561,39.671210654,-104.973516519
0.0908168442415018,39.863312401,-104.98312398
0.0314026517794836,38.7432078200001,-108.046911383
0.121888959795788,39.532850415,-107.322764486
0.113914373088685,40.613643514,-103.220610113
0.0452054794520548,39.6428380190001,-106.381269583
0.311951024753793,39.691220028,-104.831186669
0.316748111950244,39.9513971960001,-105.151231791
0.0217926852378245,39.9582953600001,-104.993660582
0,39.739372733,-104.94278862
0.146616541353383,39.528235479,-104.873126048
0.135502671199611,39.5770104640001,-104.988424741
0.104265402843602,39.549558517,-104.769224057
0.0272712109418437,39.972392665,-105.087689192
0.0416666666666667,37.2483975600001,-107.870611113
0.0849056603773585,39.5698260130001,-106.078516352
0.0691823899371069,40.4155928050001,-105.001104592
0,39.7179152750001,-105.129339391
0.0879120879120879,39.406679857,-104.877068855
0.135416666666667,40.2547056870001,-103.649284603
0.0418493423674771,41.774876255,-72.6994787049999
0.0496213630928657,41.907582726,-71.914798552
0.0528233151183971,41.879644037,-73.480784389
0.0713911677430616,41.558121145,-73.0599914639999
0.130461793331953,41.0547608310001,-73.553822097
0.354482095650084,41.336250937,-72.102925461
0.0994070456923613,41.977451961,-72.390295189
0.0326676670899227,41.1888062130001,-73.1655790579999
0.268285631685458,41.7908358830001,-73.132931554
0.156420984872868,41.8668836570001,-72.4507527979999
0.0680509509684174,41.5526245410001,-73.035936697
0.055860958409684,41.5500915740001,-72.80377565
0.375032577534532,41.0344430060001,-73.629675484
0.100139082058414,41.216621065,-73.064036473
0.0253326509723644,41.5548046820001,-72.6476337679999
0.214210192429689,41.7167430200001,-72.224009865
0.0657204566491824,41.3044735340001,-72.934519617
0.152799884242512,41.5435628050001,-72.086897171
0.0346946713341112,41.7533770570001,-72.680802478
0.0184933369594778,41.7812184140001,-72.524172854
0.0621709420858071,41.200565962,-73.202876432
0.158125915080527,41.6775191930001,-72.928764019
0.0178995723111041,41.3352387630001,-73.088295622
0.0489234449760766,41.4036626290001,-73.4475708639999
0.0331976197932978,41.1104328550001,-73.421367887
0.0160153256704981,41.6620790160001,-72.786041096
0.190665184949992,41.7357933220001,-72.79516591
0,41.4594567080001,-72.8374271499999
0.0277183929229635,39.6908154180001,-75.671676124
0.0554842024145903,39.7432979660001,-75.583196782
0.0865091463414634,39.1512325370001,-75.522296804
0.0139842359521993,38.6423161710001,-75.6052087529999
0.133146976607327,38.7711956030001,-75.1425191829999
0.0386289445048966,38.9062061480001,-75.4333076409999
0.126853582554517,38.9010404690001,-77.050156068
0.0334786053882726,38.916887747,-77.0218549099999
0.0253731343283582,38.9125632870001,-77.0741707729999
0.0689807649789962,38.935767938,-77.110100072
0.0119617224880383,38.9428982580001,-76.9903411189999
0.0265011741026501,38.8348245940001,-76.9839183
0.046959760343292,38.9308546090001,-77.015848029
0.160370852808214,30.346841313,-81.664557594
0.0170550084073985,26.5040471770001,-80.0687253629999
0.0172842920353982,28.5259917980001,-81.378162286
0.127364249042594,28.573171535,-81.369842969
0.11055900621118,25.6877626730001,-80.3387096009999
0.035623139089749,25.787709293,-80.215090504
0.00764525993883792,26.6267349340001,-81.8723312509999
0.0219298245614035,29.021090332,-80.92284347
0.175713974275125,29.1993945090001,-81.0547340639999
0.00976927873622947,26.1502551770001,-81.7993904259999
0.254498714652956,28.0887999460001,-80.61356223
0.0158951154426268,25.7906292100001,-80.214912683
0.0111350574712644,28.8322775230001,-82.3356209
0.201969166990543,30.4746962350001,-87.211477203
0.0408769973987365,30.1591507740001,-85.647092167
0.0280970625798212,28.627996394,-80.824265026
0.0996096379055054,25.8616664030001,-80.214229952
0.112338858195212,28.551702662,-81.527480725
0.00513595166163142,27.763039506,-82.6416911479999
0.0547368421052632,25.8152257830001,-80.137855358
0.0203703703703704,27.4967506350001,-82.561251507
0.0298606502986065,26.0182082900001,-80.180761724
0.0462525320729237,26.100846485,-80.142061187
0.0126633004728701,30.30789192,-81.689090554
0.221445221445221,28.014279576,-82.783510537
0.0506444103786976,27.1993025560001,-80.243018593
0.00482392667631452,29.042648462,-81.316931182
0.0124610591900312,28.2607849710001,-82.1880164039999
0.00131521262604121,26.9414911110001,-82.040313141
0.256505576208178,30.9498281190001,-87.151732543
0.00256128796194658,27.4664801920001,-81.433679223
0.0780632411067194,25.867578555,-80.312210576
0,28.550287306,-81.717513958
0.222637979420019,28.0276633290001,-81.725990074
0.116190476190476,25.8449385220001,-80.269092191
0.19644128113879,30.533217172,-86.493130892
0.0308254963427377,28.132557848,-82.7586200979999
0.0156156156156156,28.8244165790001,-81.709652875
0.0341880341880342,29.173952023,-82.137908382
0.0204520990312164,28.253860859,-82.715429119
0.026358759038955,27.779304407,-82.65086
0.00118623962040332,29.2426750440001,-81.109238136
0.048951048951049,28.01418347,-82.5049672339999
0.00726141078838174,27.090882412,-82.444391695
0.00502197112366604,28.5411031460001,-82.443469056
0.248706338939198,28.9113275120001,-81.28309097
0.0128230455631185,26.1853985330001,-80.117684063
0.0699868211139627,27.9813674420001,-82.49287981
0.16331096196868,26.9893491,-82.096650327
0.00715117245967071,26.5970375850001,-80.091246208
0.0756302521008403,30.658844247,-86.119176968
0.0326633165829146,28.8066185110001,-81.869260186
0.0664403491755577,26.275177554,-80.120668111
0.186110223277476,27.317819706,-82.529771168
0.091509503192192,30.3162632470001,-81.664430571
0.0361294376374489,29.8626075920001,-81.32007115
0.128980891719745,28.3345275,-80.722679861
0.10153452685422,30.428707516,-87.231758515
0,27.895850356,-81.5647017319999
0,30.1934530510001,-82.632710264
0.0111156854672705,27.657639396,-80.394334347
0.0137693631669535,30.1196611250001,-83.590867475
0.00871080139372822,26.614338977,-81.658518375
0.00324270391618858,27.539032677,-81.505930292
0.00228194726166329,28.300863586,-81.410340908
0.174016353344049,29.639290121,-82.34322134
0.0866477272727273,30.274522991,-81.399769874
0.0221097496004262,29.4773273170001,-81.189699418
0.0199477558774638,27.917749008,-81.843525698
0.162260711030082,30.769962192,-86.512375951
0.00809997685720898,30.632316534,-87.067616243
0.0857740585774059,25.479505019,-80.430473868
0.17032967032967,27.7533349890001,-82.7383168919999
0.0592838510789661,27.951871001,-82.803673131
0.0256434430093335,27.937558348,-82.4591074859999
0.00102880658436214,26.725643645,-80.671010393
0.00713521227256511,25.9693930240001,-80.144487892
0.0413067968456628,28.015960755,-82.137961935
0.162169382847983,30.455049903,-84.263511448
0.033091202582728,28.180370629,-81.639991826
0.0464540956569544,30.653765123,-81.449295332
0.0172727272727273,30.7863362620001,-85.241259479
0.0231788079470199,24.581636658,-81.741146037
0.260365296803653,30.265338152,-81.43767188
0.00221694378463975,25.7029428340001,-80.293740651
0.019782393669634,30.183981295,-82.686312109
0.0116339193381593,28.060870939,-81.9532811189999
0.0217526413921691,28.8161981690001,-81.283834487
0.0152304609218437,27.298987964,-82.454850957
0.010660106601066,26.1268292880001,-80.204210659
0.101643980908609,26.3595856060001,-80.10211849
0.0557633855506196,28.069237657,-82.42365984
0.262279888785913,27.227469306,-81.851635888
0.0234848484848485,26.830593472,-80.08789818
0.200912017167382,28.3579335060001,-80.620662129
0.02376297187547,30.288487494,-81.6022891649999
