Genitourinary,lat,lon
0.0102915951972556,31.0170003870001,-87.47965812
0.0840775430189501,61.2052962130001,-149.812106283
0.0470560416174036,61.5620059220001,-149.260547406
0.103282626100881,58.329442525,-134.465855053
0.0222346524961544,64.832948215,-147.736565729
0.0680124223602484,61.2097560290001,-149.828991759
0.0391782130912566,60.493732365,-151.078082995
0.0569065547463276,61.1818669990001,-149.802596904
0.0153172866520788,57.8003504480001,-152.374767992
0.0361077111383109,55.352886966,-131.686351919
0.0183823529411765,33.5021876490001,-112.17062034
0.045063551161895,33.4657189810001,-112.058313506
0.0654157342055431,32.2507790270001,-110.879712061
0.0531617235590375,34.73529631,-112.031551855
0.0372280780444046,32.228805386,-110.999065268
0.116980159752641,32.2260426600001,-110.857825979
0.0700071073205402,34.5601683080001,-112.482127082
0.163607760880965,32.683189521,-114.633262055
0.0704314720812183,33.567798575,-112.070201284
0.391758396838837,32.8796429220001,-111.709596543
0.165932452276065,33.458512711,-112.025870698
0.11930405965203,35.2086467280001,-111.645171766
0.260762881998662,33.480347103,-112.079878575
0.0233671492077966,33.5241694740001,-112.102245471
0.0113947128532361,34.2311176360001,-111.321570715
0.0948258506140527,33.2986729990001,-111.875165873
0.00077639751552795,33.4514472440001,-112.043259826
0.0245535714285714,33.487648157,-111.922030518
0.0261437908496732,31.554613127,-110.230537506
0.00583627706957457,35.2200577740001,-114.035793564
0.0764546684709066,33.6047833650001,-112.282990862
0.0520028109627547,34.2020192630001,-110.016908325
0.112689655172414,32.2407319000001,-110.944128789
0.0777272727272727,33.3902907140001,-111.874672888
0.00464037122969838,32.821773024,-109.733000587
0.0198875050220972,34.479547085,-114.338483181
0.0417214191852825,33.6405732380001,-111.998050006
0.0401997905421735,32.3196307810001,-111.012048218
0.22763435622666,33.582434613,-111.885979956
0.0848787446504993,33.4104579500001,-111.68797097
0.0871644964124369,33.6107233770001,-112.179620813
0.119773817683345,33.66557084,-112.117207469
0.0969230769230769,33.658325291,-112.372015003
0.134719710669078,33.6541609450001,-112.203587122
0.0147168870042405,35.1098281910001,-114.554807795
0.0555500149596091,33.662844541,-111.954452271
0,33.4104624560001,-111.686415349
0,33.3792576160001,-111.734660276
0,33.532150433,-112.099597146
0.06080930024592,33.4642326380001,-112.352520699
0.0517241379310345,32.177846587,-110.930745181
0,33.3348025830001,-111.890870513
0.0984767977329083,32.427338019,-110.947210473
0.208333333333333,33.4796628440001,-112.256398503
0.0319611352595244,35.0021808720001,-114.597965359
0.0904255319148936,34.588348076,-112.332208276
0.149441340782123,33.2858865630001,-111.75528292
0,33.313690476,-111.686812926
0.100704517198508,33.391080027,-111.615308078
0.141720683559222,33.3841752320001,-111.719678244
0.127510040160643,33.6698285210001,-111.922580156
0.0678605089538172,33.214691514,-111.563479483
0,33.456051604,-111.995260839
0.6,33.0732342810001,-111.486799164
0.0833333333333333,33.393377677,-111.567170353
0.0248447204968944,36.917017442,-111.463119305
0.0681003584229391,31.3410635160001,-110.959181529
0.00186219739292365,36.1899544030001,-94.5096875959999
0.119521912350598,35.4643997740001,-93.445888666
0.0480156148340924,36.1108488200001,-94.1579147899999
0.167564725982389,34.7519041140001,-92.337411516
0.0316502204492967,36.3115591540001,-94.183754317
0,35.0549498980001,-93.388517716
0.173264114211551,35.2504460230001,-91.694615389
0.071849234393404,34.589069405,-94.22244718
0.107188868848235,34.751541606,-92.3207777979999
0.152542372881356,36.235808251,-93.1071885119999
0.122516556291391,35.436520799,-94.338108108
0.0662460567823344,35.0394882960001,-90.771837197
0.0707620528771384,35.8374387480001,-90.702786639
0.0605002095850217,36.1813627060001,-94.136650581
0.12740014015417,34.4660582220001,-93.0662098239999
0.0810810810810811,36.3429633170001,-92.395180572
0.111232517482517,35.0848966780001,-92.45915632
0.107305520131171,34.7834179280001,-92.218252859
0.0548909218859958,36.0525525790001,-90.4984094759999
0.0489684315187671,35.282867504,-93.1497719069999
0,36.289971028,-90.997696643
0.138645418326693,33.5732903840001,-92.835454429
0.0174681906405003,35.374392476,-94.42129677
0.022563738118504,35.3536856040001,-94.352995257
0,33.2751031650001,-93.239971179
0.269865067466267,35.9415627770001,-89.91889328
0.0815802975885069,34.1891146450001,-92.018257139
0.128755364806867,34.517701678,-91.557574245
0.121212121212121,34.8724178080001,-92.124870237
0.0109090909090909,34.3600503370001,-92.785736549
0.02903981264637,34.485633675,-93.0332059259999
0.0989399293286219,35.608097894,-91.2647690649999
0.012174875484228,34.5744497060001,-92.5843825379999
0.00602409638554217,34.508432214,-90.627337744
0.0763923114834894,33.2184073440001,-92.672365268
0.135588558855886,34.752363948,-92.344998364
0.026826173645097,35.864248854,-90.638996837
0.0693778488131179,35.7695819840001,-91.635758126
0.00835654596100279,34.737538612,-92.3944673089999
0.0987341772151899,34.8143531750001,-92.207191555
0,34.8016342880001,-92.3482492859999
0.0553877139979859,36.121280427,-94.1337744859999
0,33.6489925160001,-93.5870480459999
0.0470532319391635,33.9500563060001,-93.878394036
0.00991080277502478,35.504386654,-92.0007454
0.8,35.559681316,-92.450011902
0.00213675213675214,34.1231454050001,-93.088516606
0.0463356973995272,37.6331375440001,-122.089745665
0.0671919457211644,40.784513114,-124.141536169
0.0341176470588235,37.5934587200001,-122.384298856
0.217506631299735,37.7691033420001,-122.43464781
0.0491363407680698,38.3235179750001,-122.296214977
0.105845881310895,38.542044038,-122.475356029
0.0703177822853279,38.3509203890001,-120.766465228
0.0831117021276596,38.569457549,-121.452682465
0.00145243282498184,34.0646866920001,-118.23937063
0.0553770086526576,33.9759679060001,-117.380134821
0.00688622754491018,32.686343317,-117.083042001
0.050604991177212,32.753805374,-117.165087261
0.0565518890483022,32.779943668,-117.009635988
0.00251428571428571,40.8967176740001,-124.092996818
0.0248218800275799,39.504563897,-121.54211632
0.042998085701664,35.3905079100001,-119.006579451
0.0686570978321053,37.312870032,-121.931843878
0.0298665130125804,39.742511549,-121.84935548
0.0936272370144042,34.3244882160001,-118.445982825
0.0230769230769231,40.148641932,-122.218126518
0.141287284144427,37.820784798,-122.263022665
0.161456272259596,32.7814630280001,-115.569409218
0.091792433326442,37.791488617,-122.431015232
0.0358744394618834,33.931814581,-116.946853082
0.0199044585987261,37.748043087,-122.421249077
0.0462415540540541,34.6893928210001,-118.158490817
0.0836707152496626,36.327381174,-119.296084882
0.00831899024670109,34.1283866320001,-118.257772126
0.0470188075230092,36.742003477,-119.78393491
0.0445859872611465,34.0956911390001,-118.291725706
0.0015785319652723,37.757863985,-120.860247141
0.0331904604901638,33.7823119670001,-117.864854842
0.0900783289817232,32.7516732500001,-117.160812008
0.100871731008717,33.7379393430001,-118.303891661
0.0642791551882461,37.9547382470001,-122.336569039
0.0554463232402674,34.2161172630001,-119.158480153
0.0405527185340943,37.970810273,-121.28925664
0.0418695228821811,34.131629102,-117.322529806
0.0199778024417314,38.2884528880001,-122.465262785
0.030441400304414,33.9892179940001,-118.224089068
0.0561756498751652,36.8370586450001,-119.7661821
0,34.070805308,-117.944394551
0.0540972380734992,34.101081987,-117.636876807
0.0948970456580125,32.800265218,-117.155209802
0.0515463917525773,38.131088065,-122.238519074
0.0299277605779154,33.9258102310001,-117.440106481
0.0205902539464653,34.048564302,-118.211519997
0.0204750204750205,33.9308549200001,-118.204147679
0.0463768115942029,34.9520335670001,-120.413219411
0.0623215984776403,38.5716077070001,-121.469861835
0.0594488188976378,34.639506016,-120.439148982
0.0350665964331402,34.0275393750001,-118.486122435
0.0357142857142857,37.5305464370001,-122.298410074
0.151162790697674,33.1258645300001,-117.076282172
0.0616740088105727,34.2207528930001,-118.531858932
0.0215329402717252,37.801107969,-121.197460109
0.0904836193447738,36.3256742340001,-119.668419207
0.0316205533596838,37.9612480000001,-121.300671433
0.0193526288748073,34.205632699,-118.215299136
0.0349716446124764,37.35504009,-121.840231713
0.018389865140989,34.193960153,-118.462061593
0.0334246575342466,38.6640506680001,-121.793344213
0.0511763279165656,33.183668148,-117.291740979
0.0598428835489834,34.134320234,-117.278725956
0.0971428571428571,38.098267622,-122.559741828
0.0345781466113416,34.102433139,-118.105198935
0.0411694510739857,39.1388053950001,-121.593600806
0,34.0962085130001,-118.325099244
0.0567951318458418,38.253225328,-122.633015429
0.0134888295630181,36.595667356,-121.87999945
0.0594202898550725,34.037087238,-118.265485945
0.00457404230989137,39.228509742,-121.046871856
0.0949519230769231,37.789607044,-122.417075512
0.000751540658349617,37.327077667,-121.937749323
0,34.1568173840001,-118.486735576
0.0619469026548673,34.2761872790001,-119.252353146
0.0711610486891386,37.886270403,-121.281213877
0.0359857773418342,33.893547492,-117.927462922
0.0312177081633763,33.9675574010001,-118.047513403
0.0314434669273379,38.4428978280001,-122.70149208
0.043369890329013,37.510517475,-120.839662778
0.0961240310077519,37.9142770230001,-122.042041198
0,36.206601134,-121.13199437
0.0227272727272727,33.7802401640001,-118.186646823
0.0357142857142857,36.607827967,-119.451709373
0.00860832137733142,36.9282505640001,-121.793548499
0.159006211180124,37.5580117210001,-121.980629062
0.167389956602604,37.480967208,-122.253217581
0.0340063761955367,34.5838981970001,-118.144526075
0.0025974025974026,34.128666734,-117.866088866
0.0805,37.763484815,-122.254230437
0.0499809233117131,32.618714745,-117.024284847
0.0501543209876543,33.6252591300001,-117.929494287
0.0280161092628261,39.757430141,-121.572283556
0.0560170394036209,33.847188424,-117.93230694
0.0615017878426698,37.756173587,-122.406595509
0.0748502994011976,33.7745075620001,-117.91302944
0.0602678571428571,34.0779344760001,-117.752326457
0.159113796576032,35.278035995,-120.649701916
0.0291060291060291,32.6942459970001,-117.167969683
0.0786639897791568,34.154806653,-118.326528074
0.0512,34.2897296350001,-118.743942161
0.179743223965763,34.1401127550001,-118.02390891
0.052145468539542,34.149506156,-118.231088028
0.0793585526315789,36.9883275540001,-121.983978869
0.0251970251970252,33.8384004370001,-116.54556591
0.0561137733807389,34.071970912,-117.352793955
0.155247181266262,36.697264922,-121.628878356
0.115,38.725560151,-120.790915459
0.0800834202294056,36.069532603,-119.027249082
0.010705585708791,34.066181901,-118.445299214
0.144799705990445,34.0366770250001,-117.203856445
0.0450081833060556,38.006357015,-122.130953567
0.0353719008264463,34.2790477840001,-118.459346441
0.0533707865168539,34.1326194660001,-116.276665969
0.016260162601626,40.572874631,-122.395609654
0.0341715022566086,34.090050719,-118.144966485
0.0485211033565969,37.692132852,-121.880260463
0.0390229371462615,37.6801656220001,-122.472973855
0.0859335038363171,34.0298035340001,-118.478667365
0.0994341147938561,38.4963648460001,-122.751400982
0.109756097560976,33.910138046,-117.194009044
0.0930161166538757,35.3732732300001,-119.027599376
0.0445632798573975,36.8350637020001,-121.386240744
0.0436005625879044,34.893524154,-117.016879131
0.062990752050253,34.5405883,-117.265664841
0.021978021978022,39.152357071,-123.203608072
0.134099616858238,37.8563829280001,-122.257925805
0.128624143384291,37.3689400650001,-122.077954365
0.05286599535244,38.7651524790001,-121.249223921
0.0281524926686217,37.743861456,-121.43496498
0.229411764705882,35.379913942,-118.967581635
0.0679541557621153,37.7992539480001,-122.231384145
0.116523867809058,32.8856581110001,-117.223179058
0.0427249637155298,34.0491504760001,-117.261152506
0.132222222222222,33.872995394,-117.5667918
0.0385692068429238,36.659893821,-121.646024983
0.0184173422629538,37.9757056130001,-120.36897807
0.352459016393443,38.121449227,-121.285853952
0.0844884488448845,32.959967337,-115.552962709
0.0079973155863766,33.780122808,-117.894321576
0.0250638199118125,34.0161537340001,-118.101164796
0.0637688379623863,33.8127561750001,-118.344076968
0.0260032102728732,38.9122832830001,-119.997579837
0.0852557673019057,33.837607667,-118.357049715
0.012242399510304,34.4341647030001,-119.809282009
0.0600545950864422,36.2264254030001,-119.336997358
0.0654074851346625,37.948586214,-122.536874796
0.0745033112582782,38.261097717,-122.047529516
0.119488296135003,34.05982291,-118.210307778
0.123667377398721,33.8315552890001,-118.293577524
0.029893924783028,34.2408682770001,-118.395419547
0.0395368539960463,37.2511180970001,-121.947908992
0.135381498987171,34.09004077,-117.892116483
0.287199480181936,33.7511727030001,-116.96029979
0.0536290322580645,33.9351517790001,-118.131956071
0.109798218505726,34.27465318,-119.257341324
0.114294240525216,34.421200664,-119.698819725
0.0258481421647819,37.795691919,-122.409176375
0.0394926491784376,38.670914811,-121.146248096
0.0384286934244236,41.7727180310001,-124.193190027
0.0099009900990099,33.613040616,-114.595496019
0.0341628959276018,32.8965241290001,-117.241801085
0.0165137614678899,33.8247677910001,-117.994659388
0,39.2073738330001,-122.000366783
0.121681415929204,33.3801978770001,-117.244459399
0.118897040222616,34.135756632,-118.152366415
0.0572375041932238,37.4330391980001,-122.175877578
0.0286246218291832,37.338748321,-120.466718679
0.0793831595548935,37.7635518230001,-122.457631944
0.0553766105054509,35.383102164,-119.018895462
0.0307057745187901,37.773657159,-122.454415204
0.0446399120395822,37.6649094110001,-120.99625442
0.100558659217877,33.8924078850001,-118.295039669
0.0638192202632232,34.0532561360001,-118.265361412
0.214714714714715,34.203370722,-118.62938576
0.154430379746835,33.808070075,-118.185062435
0.221225710014948,37.697089185,-122.0870113
0.110229404126389,36.8374455790001,-119.660715514
0.152669160149609,37.9835308670001,-122.034634096
0.0244449428122898,38.9443299660001,-121.09914293
0.0304044630404463,34.063157614,-118.273382532
0.126570048309179,33.036247517,-117.283409981
0.0708180708180708,35.290987634,-120.666437949
0.0361314437003582,38.6680675220001,-121.313699994
0.0226468506723284,34.5282461520001,-117.292559648
0.0337154416722859,37.9823837920001,-121.805524985
0,33.7036906270001,-117.989046624
0.0593220338983051,37.063397562,-120.859951004
0.02564632885212,33.706773361,-116.233909388
0.0241279069767442,38.56289316,-121.771635099
0.0935893040795338,34.206418507,-118.882802491
0.0410703173615432,33.8031878570001,-118.066799144
0.0037817396002161,34.158396854,-118.636052587
0.0226623840114204,37.668660088,-120.975664296
0.0308365661991445,33.560831879,-117.66685941
0.0634730538922156,36.945383163,-120.044700097
0.0551470588235294,33.7150302320001,-117.936986531
0.0332251451998633,33.7641808130001,-116.408076796
0.0708661417322835,33.83370383,-118.081772913
0.00772200772200772,33.8475495540001,-118.037303034
0.0654163875865148,33.860205765,-118.148967389
0.00819672131147541,34.026273073,-117.68557938
0.333333333333333,34.0990755180001,-117.834326576
0.0195103289977047,33.8867219680001,-117.842070672
0.037956204379562,38.4641954420001,-121.417421455
0.0867733782645324,34.13317391,-117.872515267
0.0549534812391371,38.554068068,-121.457194383
0.281036834924966,33.608022734,-117.708251522
0.200510855683269,35.7614475500001,-119.238863282
0.0269259536275243,34.2436395140001,-119.018579314
0.0970377936670072,34.395446882,-118.554760533
0.0763137157314089,34.0768133060001,-118.38055972
0.0394230769230769,35.554428064,-120.718839116
0.0722001137009665,32.9958230340001,-117.057912268
0.0236286919831224,34.0239036410001,-118.184155479
0.00316455696202532,34.0189180580001,-118.186839254
0.00350262697022767,37.7476101730001,-122.458763762
0.269699431356621,33.701660356,-117.95655207
0.0716981132075472,33.7178263000001,-117.167789183
0.010207801676996,37.036412899,-121.573687536
0.062280701754386,37.775739333,-121.959023902
0.0509915014164306,34.0620203120001,-118.203208569
0.129506008010681,40.5854978790001,-122.416681432
0.197483059051307,33.557847469,-117.18445778
0.0497630331753555,34.22145348,-118.45651929
0.0934155632142209,36.825011196,-119.781444032
0.0562878517990737,34.470928255,-117.297780088
0.0166791137664924,36.9876707540001,-121.97817713
0,33.927200398,-118.15750586
0.0316982878297085,37.664720437,-120.957613802
0.019047619047619,33.7888603850001,-118.145886006
0,36.8609193360001,-119.788855388
0.0387124836885602,33.9506234670001,-118.005163589
0.208191126279863,34.0499878590001,-118.138577456
0.195543271722232,34.0676326660001,-118.122926185
0,34.048023544,-118.042471018
0.0402960526315789,33.949087476,-118.347779607
0.0571227080394922,33.9816573850001,-118.440102098
0.0328820116054159,34.057543697,-118.360083673
0.14327485380117,33.820059567,-117.908790195
0.00319488817891374,33.787847529,-117.825859321
0.0267175572519084,33.753679656,-117.834183131
0.0691747572815534,33.7111193870001,-117.885386199
0,37.4620824610001,-122.159464476
0.00563380281690141,34.160191265,-118.448732169
0.0342227378190255,32.777044027,-117.056374743
0.023696682464455,34.077687887,-117.695539704
0.0986044383436285,34.1697978390001,-118.532599849
0,34.068777948,-118.263368288
0.00656324582338902,40.5853434730001,-122.386899556
0,39.1321605460001,-121.613536398
0,33.6620007660001,-117.773379086
0.0169745381927109,33.613498072,-117.168957285
0,33.906213232,-118.081947588
0.0203125,37.7145865840001,-122.141866828
0.0593368237347295,35.6353232440001,-118.406348927
0.0127298444130127,41.318921339,-122.323122533
0.10161662817552,40.438136324,-120.62492835
0.0112456747404844,39.104777717,-122.908551471
0,34.6024251810001,-120.127209955
0,38.1905653950001,-120.670950284
0.00204081632653061,34.442257179,-119.26438407
0.0538045208532315,40.413867807,-104.709320192
0,40.1813580780001,-105.126820701
0.0728536202645147,39.9641690880001,-104.771118218
0.211224489795918,38.480506002,-107.869253725
0.0204383156857917,37.4719481400001,-105.883507331
0.0391905996431097,39.769333212,-105.089660765
0.0243509400179051,40.5717500040001,-105.0578647
0.061444353145257,39.728003168,-104.990302961
0.0772896500372301,38.2331640190001,-104.624291523
0.0992761116856256,37.2350184160001,-107.824917378
0.0306238185255199,39.746088231,-104.966810239
0.132696092212539,39.7179152750001,-105.129149552
0.0853333333333333,38.455722725,-105.229580041
0.0655053096289226,38.2816906950001,-104.611885745
0.0817312157518343,38.838843604,-104.800328645
0.098961514966402,39.091189581,-108.561634417
0.148227927363807,39.741399996,-104.842089142
0.111157718120805,40.0148371170001,-105.23592389
0.0727695669541108,39.7460764460001,-104.967864619
0.0675129832660127,40.4133944070001,-105.05361843
0.120054910769999,38.865531752,-104.820166246
0.227635075287865,39.7310578670001,-104.934520998
0.0864604462474645,39.6531981850001,-104.981211457
0.0103425985778927,37.977581833,-103.548783143
0.13452566096423,40.2594495070001,-103.796146909
0.0325678496868476,40.46218644,-106.814972326
0.0470268169452002,39.0859310000001,-108.552386304
0.00884100013814063,39.671210654,-104.973516519
0.0339928970065956,39.863312401,-104.98312398
0.0676901605024424,38.7432078200001,-108.046911383
0.0654116145500957,39.532850415,-107.322764486
0.0619266055045872,40.613643514,-103.220610113
0.123287671232877,39.6428380190001,-106.381269583
0.0513707745541656,39.691220028,-104.831186669
0.061750333185251,39.9513971960001,-105.151231791
0.00625355315520182,39.9582953600001,-104.993660582
0,39.739372733,-104.94278862
0.115735767991407,39.528235479,-104.873126048
0.130645944633317,39.5770104640001,-104.988424741
0.20695102685624,39.549558517,-104.769224057
0.0976870899588569,39.972392665,-105.087689192
0.111111111111111,37.2483975600001,-107.870611113
0.113207547169811,39.5698260130001,-106.078516352
0.0497427101200686,40.4155928050001,-105.001104592
0.333333333333333,39.7179152750001,-105.129339391
0,39.406679857,-104.877068855
0.0243055555555556,40.2547056870001,-103.649284603
0.0893782383419689,41.774876255,-72.6994787049999
0.0364687126345157,41.907582726,-71.914798552
0.0938069216757741,41.879644037,-73.480784389
0.15727002967359,41.558121145,-73.0599914639999
0.0314764961689791,41.0547608310001,-73.553822097
0.0499879836577746,41.336250937,-72.102925461
0.0038367631670736,41.977451961,-72.390295189
0.144407249220824,41.1888062130001,-73.1655790579999
0.0974270020237063,41.7908358830001,-73.132931554
0.0511747666559382,41.8668836570001,-72.4507527979999
0.0889897051125458,41.5526245410001,-73.035936697
0.0360930645788217,41.5500915740001,-72.80377565
0.142298670836591,41.0344430060001,-73.629675484
0.0208623087621697,41.216621065,-73.064036473
0.154554759467758,41.5548046820001,-72.6476337679999
0.0439839289490379,41.7167430200001,-72.224009865
0.2115602180397,41.3044735340001,-72.934519617
0.0856605411662567,41.5435628050001,-72.086897171
0.0548424737456243,41.7533770570001,-72.680802478
0.050856676638564,41.7812184140001,-72.524172854
0.0616108435084575,41.200565962,-73.202876432
0.0922401171303075,41.6775191930001,-72.928764019
0.108664660224933,41.3352387630001,-73.088295622
0.0460526315789474,41.4036626290001,-73.4475708639999
0.400563733166301,41.1104328550001,-73.421367887
0.0703448275862069,41.6620790160001,-72.786041096
0.0973170344499127,41.7357933220001,-72.79516591
0.00376884422110553,41.4594567080001,-72.8374271499999
0.257206044968669,39.6908154180001,-75.671676124
0.137939892114051,39.7432979660001,-75.583196782
0.20922256097561,39.1512325370001,-75.522296804
0.094838545639461,38.6423161710001,-75.6052087529999
0.0779755774606444,38.7711956030001,-75.1425191829999
0.127856365614799,38.9062061480001,-75.4333076409999
0.0887227414330218,38.9010404690001,-77.050156068
0.0751782884310618,38.916887747,-77.0218549099999
0.0732491389207807,38.9125632870001,-77.0741707729999
0.111430466504532,38.935767938,-77.110100072
0.0528490648107873,38.9428982580001,-76.9903411189999
0.00469641060046964,38.8348245940001,-76.9839183
0.0677677920816128,38.9308546090001,-77.015848029
0.0243659489694276,30.346841313,-81.664557594
0.133557530626952,26.5040471770001,-80.0687253629999
0.192063053097345,28.5259917980001,-81.378162286
0.057594862618526,28.573171535,-81.369842969
0.0756211180124224,25.6877626730001,-80.3387096009999
0,25.787709293,-80.215090504
0.128631498470948,26.6267349340001,-81.8723312509999
0.0891812865497076,29.021090332,-80.92284347
0.03495385509774,29.1993945090001,-81.0547340639999
0.061317813344419,26.1502551770001,-81.7993904259999
0.0236871098053617,28.0887999460001,-80.61356223
0.0519781877247941,25.7906292100001,-80.214912683
0.0951867816091954,28.8322775230001,-82.3356209
0.0915921751522218,30.4746962350001,-87.211477203
0.178000743218135,30.1591507740001,-85.647092167
0.0499908775770845,28.627996394,-80.824265026
0.0208641809126397,25.8616664030001,-80.214229952
0.0676795580110497,28.551702662,-81.527480725
0,27.763039506,-82.6416911479999
0.0465131578947368,25.8152257830001,-80.137855358
0.131018518518519,27.4967506350001,-82.561251507
0.0598871930988719,26.0182082900001,-80.180761724
0.0685347738014855,26.100846485,-80.142061187
0.0488098100504929,30.30789192,-81.689090554
0.0979020979020979,28.014279576,-82.783510537
0.0362800204394481,27.1993025560001,-80.243018593
0.0106126386878919,29.042648462,-81.316931182
0.0747663551401869,28.2607849710001,-82.1880164039999
0,26.9414911110001,-82.040313141
0,30.9498281190001,-87.151732543
0.0031101353823637,27.4664801920001,-81.433679223
0.0118577075098814,25.867578555,-80.312210576
0.126588465298143,28.550287306,-81.717513958
0.114125350795136,28.0276633290001,-81.725990074
0.192380952380952,25.8449385220001,-80.269092191
0.0448398576512456,30.533217172,-86.493130892
0.250783699059561,28.132557848,-82.7586200979999
0.108708708708709,28.8244165790001,-81.709652875
0.213991769547325,29.173952023,-82.137908382
0.151776103336921,28.253860859,-82.715429119
0.0737112199673431,27.779304407,-82.65086
0.0735468564650059,29.2426750440001,-81.109238136
0.188811188811189,28.01418347,-82.5049672339999
0.000345781466113416,27.090882412,-82.444391695
0.0922787193973635,28.5411031460001,-82.443469056
0,28.9113275120001,-81.28309097
0.335235538154846,26.1853985330001,-80.117684063
0.0810154678504543,27.9813674420001,-82.49287981
0.0324384787472036,26.9893491,-82.096650327
0.0374189256610677,26.5970375850001,-80.091246208
0.00560224089635854,30.658844247,-86.119176968
0.406436946637952,28.8066185110001,-81.869260186
0.15349175557711,26.275177554,-80.120668111
0.0654764622619972,27.317819706,-82.529771168
0.0702282233800543,30.3162632470001,-81.664430571
0.111844172164625,29.8626075920001,-81.32007115
0.00796178343949045,28.3345275,-80.722679861
0.117135549872123,30.428707516,-87.231758515
0,27.895850356,-81.5647017319999
0,30.1934530510001,-82.632710264
0.0677233429394813,27.657639396,-80.394334347
0.00860585197934595,30.1196611250001,-83.590867475
0.0348432055749129,26.614338977,-81.658518375
0.0473933649289099,27.539032677,-81.505930292
0.0322008113590264,28.300863586,-81.410340908
0.0552100076874694,29.639290121,-82.34322134
0.11328125,30.274522991,-81.399769874
0.103889184869473,29.4773273170001,-81.189699418
0.0147233436238423,27.917749008,-81.843525698
0.037678517168034,30.769962192,-86.512375951
0.0367970377227494,30.632316534,-87.067616243
0.0774058577405858,25.479505019,-80.430473868
0.0769230769230769,27.7533349890001,-82.7383168919999
0.119397676073038,27.951871001,-82.803673131
0.0885264448006034,27.937558348,-82.4591074859999
0.0154320987654321,26.725643645,-80.671010393
0.0563681769532644,25.9693930240001,-80.144487892
0.0375516334960571,28.015960755,-82.137961935
0.100721346513492,30.455049903,-84.263511448
0.103712671509282,28.180370629,-81.639991826
0.0250137438152831,30.653765123,-81.449295332
0.101818181818182,30.7863362620001,-85.241259479
0.00662251655629139,24.581636658,-81.741146037
0.0497716894977169,30.265338152,-81.43767188
0.0570071258907363,25.7029428340001,-80.293740651
0.209693372898121,30.183981295,-82.686312109
0.175542916235781,28.060870939,-81.9532811189999
0.110627719080174,28.8161981690001,-81.283834487
