Cardiovascular,lat,lon
0.00730638090599123,33.582434613,-111.885979956
0.122325249643367,33.4104579500001,-111.68797097
0.0995216582513952,33.6107233770001,-112.179620813
0.0491775188485264,33.66557084,-112.117207469
0.0608391608391608,33.658325291,-112.372015003
0.110307414104882,33.6541609450001,-112.203587122
0.0256921925667249,35.1098281910001,-114.554807795
0.0778896978158971,33.662844541,-111.954452271
0.989177489177489,33.4104624560001,-111.686415349
0,33.3792576160001,-111.734660276
0.00159235668789809,33.532150433,-112.099597146
0.062374245472837,33.4642326380001,-112.352520699
0.00316678395496129,32.177846587,-110.930745181
0,33.3348025830001,-111.890870513
0.0665958200495926,32.427338019,-110.947210473
0.0792525773195876,33.4796628440001,-112.256398503
0.0363078496548197,35.0021808720001,-114.597965359
0.0771276595744681,34.588348076,-112.332208276
0.130237430167598,33.2858865630001,-111.75528292
0,33.313690476,-111.686812926
0.0617488603398259,33.391080027,-111.615308078
0.169416617560401,33.3841752320001,-111.719678244
0.00451807228915663,33.6698285210001,-111.922580156
0.0169651272384543,33.214691514,-111.563479483
0,33.456051604,-111.995260839
0,33.0732342810001,-111.486799164
0.666666666666667,33.393377677,-111.567170353
0.0331262939958592,36.917017442,-111.463119305
0,31.3410635160001,-110.959181529
0.00837988826815642,36.1899544030001,-94.5096875959999
0.0428286852589641,35.4643997740001,-93.445888666
0.194795055302537,36.1108488200001,-94.1579147899999
0.143251412800631,34.7519041140001,-92.337411516
0.0402057526768843,36.3115591540001,-94.183754317
0,35.0549498980001,-93.388517716
0.0720311486048021,35.2504460230001,-91.694615389
0.00824499411071849,34.589069405,-94.22244718
0.0128832775057975,34.751541606,-92.3207777979999
0,36.235808251,-93.1071885119999
0,35.436520799,-94.338108108
0.0220820189274448,35.0394882960001,-90.771837197
0.0928805944358044,35.8374387480001,-90.702786639
0.0445717479390806,36.1813627060001,-94.136650581
0.0738612473721093,34.4660582220001,-93.0662098239999
0.189189189189189,36.3429633170001,-92.395180572
0.0749562937062937,35.0848966780001,-92.45915632
0.126616870103844,34.7834179280001,-92.218252859
0.05981703026038,36.0525525790001,-90.4984094759999
0.260502112851106,35.282867504,-93.1497719069999
0.0177304964539007,36.289971028,-90.997696643
0.0143426294820717,33.5732903840001,-92.835454429
0.194522320465818,35.374392476,-94.42129677
0.0324242693435196,35.3536856040001,-94.352995257
0.0104166666666667,33.2751031650001,-93.239971179
0.0149925037481259,35.9415627770001,-89.91889328
0.0810672139558748,34.1891146450001,-92.018257139
0.00858369098712446,34.517701678,-91.557574245
0.0252525252525253,34.8724178080001,-92.124870237
0.0181818181818182,34.3600503370001,-92.785736549
0.241217798594848,34.485633675,-93.0332059259999
0.0106007067137809,35.608097894,-91.2647690649999
0.0143884892086331,34.5744497060001,-92.5843825379999
0.0301204819277108,34.508432214,-90.627337744
0.131099063578117,33.2184073440001,-92.672365268
0.19994499449945,34.752363948,-92.344998364
0.0710531085735001,35.864248854,-90.638996837
0.0460545788196294,35.7695819840001,-91.635758126
0.707520891364902,34.737538612,-92.3944673089999
0.0810126582278481,34.8143531750001,-92.207191555
0.30188679245283,34.8016342880001,-92.3482492859999
0,36.121280427,-94.1337744859999
0,33.6489925160001,-93.5870480459999
0.00807984790874525,33.9500563060001,-93.878394036
0.022794846382557,35.504386654,-92.0007454
0,35.559681316,-92.450011902
0,34.1231454050001,-93.088516606
0.0581560283687943,37.6331375440001,-122.089745665
0.107244473626614,40.784513114,-124.141536169
0.005,37.5934587200001,-122.384298856
0.0689655172413793,37.7691033420001,-122.43464781
0.0645648163676002,38.3235179750001,-122.296214977
0.212577502214349,38.542044038,-122.475356029
0.0764029749830967,38.3509203890001,-120.766465228
0.20561835106383,38.569457549,-121.452682465
0.0065359477124183,34.0646866920001,-118.23937063
0.138442521631644,33.9759679060001,-117.380134821
0.0227544910179641,32.686343317,-117.083042001
0.0311318376607008,32.753805374,-117.165087261
0.0891917742706839,32.779943668,-117.009635988
0.00411428571428571,40.8967176740001,-124.092996818
0.0268903700298782,39.504563897,-121.54211632
0.124282138123988,35.3905079100001,-119.006579451
0.0432301205332425,37.312870032,-121.931843878
0.0645347162201095,39.742511549,-121.84935548
0.0122217372326495,34.3244882160001,-118.445982825
0.000854700854700855,40.148641932,-122.218126518
0.233124018838305,37.820784798,-122.263022665
0.0316580925999209,32.7814630280001,-115.569409218
0.124664047963614,37.791488617,-122.431015232
0.0233183856502242,33.931814581,-116.946853082
0.0421974522292994,37.748043087,-122.421249077
0.169341216216216,34.6893928210001,-118.158490817
0.0587044534412955,36.327381174,-119.296084882
0.0605278255880666,34.1283866320001,-118.257772126
0.156462585034014,36.742003477,-119.78393491
0.834394904458599,34.0956911390001,-118.291725706
0.199684293606946,37.757863985,-120.860247141
0.092043081657325,33.7823119670001,-117.864854842
0.123647892577396,32.7516732500001,-117.160812008
0.0716064757160648,33.7379393430001,-118.303891661
0.106060606060606,37.9547382470001,-122.336569039
0.21274085725521,34.2161172630001,-119.158480153
0.547311504956443,37.970810273,-121.28925664
0.0895813047711782,34.131629102,-117.322529806
0.0144284128745838,38.2884528880001,-122.465262785
0.0273972602739726,33.9892179940001,-118.224089068
0.0682919665149067,36.8370586450001,-119.7661821
0,34.070805308,-117.944394551
0.228486646884273,34.101081987,-117.636876807
0.118906160983153,32.800265218,-117.155209802
0.084020618556701,38.131088065,-122.238519074
0.0908152734778122,33.9258102310001,-117.440106481
0.0743536948066804,34.048564302,-118.211519997
0.0986895986895987,33.9308549200001,-118.204147679
0.212836438923395,34.9520335670001,-120.413219411
0.186330478908976,38.5716077070001,-121.469861835
0.00275590551181102,34.639506016,-120.439148982
0.0257355707728196,34.0275393750001,-118.486122435
0.0137043189368771,37.5305464370001,-122.298410074
0.106536769327467,33.1258645300001,-117.076282172
0.266834487098804,34.2207528930001,-118.531858932
0.01768777236606,37.801107969,-121.197460109
0.06266250650026,36.3256742340001,-119.668419207
0.101778656126482,37.9612480000001,-121.300671433
0.00479534166809385,34.205632699,-118.215299136
0.0935727788279773,37.35504009,-121.840231713
0.0258820324206511,34.193960153,-118.462061593
0.0419178082191781,38.6640506680001,-121.793344213
0.343439243269464,33.183668148,-117.291740979
0.10050831792976,34.134320234,-117.278725956
0.0485714285714286,38.098267622,-122.559741828
0.00276625172890733,34.102433139,-118.105198935
0.121519490851233,39.1388053950001,-121.593600806
0.314873417721519,34.0962085130001,-118.325099244
0.0456389452332657,38.253225328,-122.633015429
0.0592946466207672,36.595667356,-121.87999945
0.173429951690821,34.037087238,-118.265485945
0.0146750524109015,39.228509742,-121.046871856
0.00240384615384615,37.789607044,-122.417075512
0.0652337291447467,37.327077667,-121.937749323
0.0406091370558376,34.1568173840001,-118.486735576
0.0442477876106195,34.2761872790001,-119.252353146
0.0868913857677903,37.886270403,-121.281213877
0.118930848455125,33.893547492,-117.927462922
0.0602055800293686,33.9675574010001,-118.047513403
0.32811990876507,38.4428978280001,-122.70149208
0.154536390827517,37.510517475,-120.839662778
0.190697674418605,37.9142770230001,-122.042041198
0,36.206601134,-121.13199437
0.225829725829726,33.7802401640001,-118.186646823
0.0119047619047619,36.607827967,-119.451709373
0.0129124820659971,36.9282505640001,-121.793548499
0.149068322981366,37.5580117210001,-121.980629062
0.256664600123993,37.480967208,-122.253217581
0.16259298618491,34.5838981970001,-118.144526075
0,34.128666734,-117.866088866
0.009,37.763484815,-122.254230437
0.139259824494468,32.618714745,-117.024284847
0.15502829218107,33.6252591300001,-117.929494287
0.0402731570653126,39.757430141,-121.572283556
0.144408945686901,33.847188424,-117.93230694
0.0573301549463647,37.756173587,-122.406595509
0.0538922155688623,33.7745075620001,-117.91302944
0.0690993788819876,34.0779344760001,-117.752326457
0.215508559919436,35.278035995,-120.649701916
0.00831600831600832,32.6942459970001,-117.167969683
0.0808541704690637,34.154806653,-118.326528074
0.0330666666666667,34.2897296350001,-118.743942161
0.212553495007133,34.1401127550001,-118.02390891
0.134693092168559,34.149506156,-118.231088028
0.155016447368421,36.9883275540001,-121.983978869
0.0284160284160284,33.8384004370001,-116.54556591
0.276704281960117,34.071970912,-117.352793955
0.0303555941023417,36.697264922,-121.628878356
0.137142857142857,38.725560151,-120.790915459
0.037747653806048,36.069532603,-119.027249082
0.0267105431856062,34.066181901,-118.445299214
0.174935685409776,34.0366770250001,-117.203856445
0.0016366612111293,38.006357015,-122.130953567
0.139834710743802,34.2790477840001,-118.459346441
0.0112359550561798,34.1326194660001,-116.276665969
0.0704607046070461,40.572874631,-122.395609654
0.0180528691166989,34.090050719,-118.144966485
0.0483549351944167,37.692132852,-121.880260463
0.15072981829014,37.6801656220001,-122.472973855
0.0483375959079284,34.0298035340001,-118.478667365
0.0921584478577203,38.4963648460001,-122.751400982
0.0653658536585366,33.910138046,-117.194009044
0.0466615502686109,35.3732732300001,-119.027599376
0.0463458110516934,36.8350637020001,-121.386240744
0.0267229254571027,34.893524154,-117.016879131
0.0978886756238004,34.5405883,-117.265664841
0.0201465201465201,39.152357071,-123.203608072
0.0440613026819923,37.8563829280001,-122.257925805
0.0416447021613073,37.3689400650001,-122.077954365
0.105925639039504,38.7651524790001,-121.249223921
0,37.743861456,-121.43496498
0.0588235294117647,35.379913942,-118.967581635
0.0243660319465752,37.7992539480001,-122.231384145
0.399755201958384,32.8856581110001,-117.223179058
0.112935413642961,34.0491504760001,-117.261152506
0.1,33.872995394,-117.5667918
0.24696734059098,36.659893821,-121.646024983
0.037804018329221,37.9757056130001,-120.36897807
0.116393442622951,38.121449227,-121.285853952
0.171617161716172,32.959967337,-115.552962709
0.0318774117778648,33.780122808,-117.894321576
0.0914365281967974,34.0161537340001,-118.101164796
0.132519616390584,33.8127561750001,-118.344076968
0.000321027287319422,38.9122832830001,-119.997579837
0.0990972918756269,33.837607667,-118.357049715
0.00550907977963681,34.4341647030001,-119.809282009
0.112829845313922,36.2264254030001,-119.336997358
0.115424973767051,37.948586214,-122.536874796
0.0416272469252602,38.261097717,-122.047529516
0.00190528034839412,34.05982291,-118.210307778
0.0277185501066098,33.8315552890001,-118.293577524
0.0231436837029894,34.2408682770001,-118.395419547
0.110420785088958,37.2511180970001,-121.947908992
0.0813639432815665,34.09004077,-117.892116483
0.383365821962313,33.7511727030001,-116.96029979
0.0580645161290323,33.9351517790001,-118.131956071
0.112343210325395,34.27465318,-119.257341324
0.246195165622202,34.421200664,-119.698819725
0.00936995153473344,37.795691919,-122.409176375
0.00547708273277602,38.670914811,-121.146248096
0.0119555935098207,41.7727180310001,-124.193190027
0.0165016501650165,33.613040616,-114.595496019
0.119683257918552,32.8965241290001,-117.241801085
0.0110091743119266,33.8247677910001,-117.994659388
0,39.2073738330001,-122.000366783
0.079646017699115,33.3801978770001,-117.244459399
0.35365545155578,34.135756632,-118.152366415
0.0829838980207984,37.4330391980001,-122.175877578
0.053758436118222,37.338748321,-120.466718679
0.00893717690353106,37.7635518230001,-122.457631944
0.394945490584737,35.383102164,-119.018895462
0.129239230064161,37.773657159,-122.454415204
0.051346893897746,37.6649094110001,-120.99625442
0.0446927374301676,33.8924078850001,-118.295039669
0.0866650111745716,34.0532561360001,-118.265361412
0.135135135135135,34.203370722,-118.62938576
0.0765822784810127,33.808070075,-118.185062435
0.198804185351271,37.697089185,-122.0870113
0.0142836531525032,36.8374455790001,-119.660715514
0.242434546072764,37.9835308670001,-122.034634096
0.0473200269118636,38.9443299660001,-121.09914293
0.186889818688982,34.063157614,-118.273382532
0.107246376811594,33.036247517,-117.283409981
0.0903540903540904,35.290987634,-120.666437949
0.0828531381404766,38.6680675220001,-121.313699994
0.164897381457891,34.5282461520001,-117.292559648
0.0148347943358058,37.9823837920001,-121.805524985
0.0576923076923077,33.7036906270001,-117.989046624
0,37.063397562,-120.859951004
0.00889348500517063,33.706773361,-116.233909388
0.00930232558139535,38.56289316,-121.771635099
0.165923894412067,34.206418507,-118.882802491
0.0518046048537648,33.8031878570001,-118.066799144
0,34.158396854,-118.636052587
0.000535331905781585,37.668660088,-120.975664296
0.0641599522530588,33.560831879,-117.66685941
0.0179640718562874,36.945383163,-120.044700097
0.0979411764705882,33.7150302320001,-117.936986531
0.0661940553467714,33.7641808130001,-116.408076796
0.00853018372703412,33.83370383,-118.081772913
0.00772200772200772,33.8475495540001,-118.037303034
0.138870283545434,33.860205765,-118.148967389
0,34.026273073,-117.68557938
0.0657276995305164,34.0990755180001,-117.834326576
0.00994644223412395,33.8867219680001,-117.842070672
0.00992700729927007,38.4641954420001,-121.417421455
0.0143218197135636,34.13317391,-117.872515267
0.0427614763316634,38.554068068,-121.457194383
0.128240109140518,33.608022734,-117.708251522
0.0421455938697318,35.7614475500001,-119.238863282
0.050112191473448,34.2436395140001,-119.018579314
0.13197139938713,34.395446882,-118.554760533
0.127203351167517,34.0768133060001,-118.38055972
0.0349358974358974,35.554428064,-120.718839116
0.0619670267197271,32.9958230340001,-117.057912268
0.00506329113924051,34.0239036410001,-118.184155479
0.0126582278481013,34.0189180580001,-118.186839254
0,37.7476101730001,-122.458763762
0.049553208773355,33.701660356,-117.95655207
0.125786163522013,33.7178263000001,-117.167789183
0.030258840685381,37.036412899,-121.573687536
0.0307017543859649,37.775739333,-121.959023902
0.0772966410360178,34.0620203120001,-118.203208569
0.0160213618157543,40.5854978790001,-122.416681432
0.169409486931268,33.557847469,-117.18445778
0.0355450236966825,34.22145348,-118.45651929
0,36.825011196,-119.781444032
0.124688279301746,34.470928255,-117.297780088
0,36.9876707540001,-121.97817713
0,33.927200398,-118.15750586
0,37.664720437,-120.957613802
0.00634920634920635,33.7888603850001,-118.145886006
0.341260404280618,36.8609193360001,-119.788855388
0.0787298825576338,33.9506234670001,-118.005163589
0.0174440652256352,34.0499878590001,-118.138577456
0.197616168595612,34.0676326660001,-118.122926185
0.0423728813559322,34.048023544,-118.042471018
0.362664473684211,33.949087476,-118.347779607
0.00705218617771509,33.9816573850001,-118.440102098
0.0123791102514507,34.057543697,-118.360083673
0.236842105263158,33.820059567,-117.908790195
0,33.787847529,-117.825859321
0.215267175572519,33.753679656,-117.834183131
0.0606796116504854,33.7111193870001,-117.885386199
0,37.4620824610001,-122.159464476
0.0197183098591549,34.160191265,-118.448732169
0.174013921113689,32.777044027,-117.056374743
0.004739336492891,34.077687887,-117.695539704
0.091283459162663,34.1697978390001,-118.532599849
0.189285714285714,34.068777948,-118.263368288
0.163484486873508,40.5853434730001,-122.386899556
0.220394736842105,39.1321605460001,-121.613536398
0,33.6620007660001,-117.773379086
0.707938092860709,33.613498072,-117.168957285
0.176991150442478,33.906213232,-118.081947588
0.7046875,37.7145865840001,-122.141866828
0,35.6353232440001,-118.406348927
0.00212164073550212,41.318921339,-122.323122533
0.0438799076212471,40.438136324,-120.62492835
0.0268166089965398,39.104777717,-122.908551471
0.0229166666666667,34.6024251810001,-120.127209955
0.0189328743545611,38.1905653950001,-120.670950284
0.0102040816326531,34.442257179,-119.26438407
0.0958293537090099,40.413867807,-104.709320192
0.666289165722914,40.1813580780001,-105.126820701
0.0275722932078009,39.9641690880001,-104.771118218
0.0959183673469388,38.480506002,-107.869253725
0.0310268406796356,37.4719481400001,-105.883507331
0.033416383286758,39.769333212,-105.089660765
0.0811101163831692,40.5717500040001,-105.0578647
0.0368848717246417,39.728003168,-104.990302961
0.107073715562174,38.2331640190001,-104.624291523
0.28335056876939,37.2350184160001,-107.824917378
0.0806553245116572,39.746088231,-104.966810239
0.0528535282541468,39.7179152750001,-105.129149552
0.0115555555555556,38.455722725,-105.229580041
0.0620451020164658,38.2816906950001,-104.611885745
0.0433732701773939,38.838843604,-104.800328645
0.192119731215638,39.091189581,-108.561634417
0.0310832811521603,39.741399996,-104.842089142
0.00125838926174497,40.0148371170001,-105.23592389
0.0406024577645151,39.7460764460001,-104.967864619
0.0732833237160992,40.4133944070001,-105.05361843
0.150879820292025,38.865531752,-104.820166246
0.171833480956599,39.7310578670001,-104.934520998
0.108772819472617,39.6531981850001,-104.981211457
0.00775694893341952,37.977581833,-103.548783143
0.0163297045101089,40.2594495070001,-103.796146909
0.00835073068893528,40.46218644,-106.814972326
0.0186552662261951,39.0859310000001,-108.552386304
0.0895151263986738,39.671210654,-104.973516519
0.0593607305936073,39.863312401,-104.98312398
0.0432658757850663,38.7432078200001,-108.046911383
0.0366943203573708,39.532850415,-107.322764486
0.0642201834862385,40.613643514,-103.220610113
0.0273972602739726,39.6428380190001,-106.381269583
0.0795847750865052,39.691220028,-104.831186669
0.0204353620613061,39.9513971960001,-105.151231791
0.0324047754405912,39.9582953600001,-104.993660582
0.0993615323224262,39.739372733,-104.94278862
0.122448979591837,39.528235479,-104.873126048
0.192326372025255,39.5770104640001,-104.988424741
0.0705634544497104,39.549558517,-104.769224057
0.0202935616590682,39.972392665,-105.087689192
0,37.2483975600001,-107.870611113
0.0283018867924528,39.5698260130001,-106.078516352
0.155803316180675,40.4155928050001,-105.001104592
0.666666666666667,39.7179152750001,-105.129339391
0,39.406679857,-104.877068855
0.0243055555555556,40.2547056870001,-103.649284603
0.0781187724192905,41.774876255,-72.6994787049999
0.0621761658031088,41.907582726,-71.914798552
0.0282331511839709,41.879644037,-73.480784389
0.0708675161459243,41.558121145,-73.0599914639999
0.0258852764547525,41.0547608310001,-73.553822097
0.0306416726748378,41.336250937,-72.102925461
0.0153470526682944,41.977451961,-72.390295189
0.0279348955327254,41.1888062130001,-73.1655790579999
0.143394044521538,41.7908358830001,-73.132931554
0.0531058899259736,41.8668836570001,-72.4507527979999
0.0650846274646659,41.5526245410001,-73.035936697
0.0199344772058415,41.5500915740001,-72.80377565
0.0119885327078447,41.0344430060001,-73.629675484
0.0337770713292271,41.216621065,-73.064036473
0.0736949846468782,41.5548046820001,-72.6476337679999
0.0173398181433707,41.7167430200001,-72.224009865
0.0256093798210429,41.3044735340001,-72.934519617
0.0821878165243814,41.5435628050001,-72.086897171
0.0639828860365616,41.7533770570001,-72.680802478
0.0184933369594778,41.7812184140001,-72.524172854
0.092752324409096,41.200565962,-73.202876432
0.0360175695461201,41.6775191930001,-72.928764019
0.0115634405195628,41.3352387630001,-73.088295622
0.0633971291866029,41.4036626290001,-73.4475708639999
0.029126213592233,41.1104328550001,-73.421367887
0.0326436781609195,41.6620790160001,-72.786041096
0.0685823146531195,41.7357933220001,-72.79516591
0,41.4594567080001,-72.8374271499999
0.182233689642462,39.6908154180001,-75.671676124
0.0238890315951708,39.7432979660001,-75.583196782
0.216463414634146,39.1512325370001,-75.522296804
0.118993135011442,38.6423161710001,-75.6052087529999
0.0244225393555981,38.7711956030001,-75.1425191829999
0.0418933623503808,38.9062061480001,-75.4333076409999
0.104797507788162,38.9010404690001,-77.050156068
0.266045958795563,38.916887747,-77.0218549099999
0.055683122847302,38.9125632870001,-77.0741707729999
0.010612425381384,38.935767938,-77.110100072
0.0911265767725098,38.9428982580001,-76.9903411189999
0.0439449849043945,38.8348245940001,-76.9839183
0.174560764310582,38.9308546090001,-77.015848029
0.0520266646234005,30.346841313,-81.664557594
0.175114100408359,26.5040471770001,-80.0687253629999
0.10633296460177,28.5259917980001,-81.378162286
0.0630633643828286,28.573171535,-81.369842969
0.0605590062111801,25.6877626730001,-80.3387096009999
0.427371331348362,25.787709293,-80.215090504
0.154051987767584,26.6267349340001,-81.8723312509999
0.101608187134503,29.021090332,-80.92284347
0.0763752634256231,29.1993945090001,-81.0547340639999
0.148617750987321,26.1502551770001,-81.7993904259999
0.155710613294161,28.0887999460001,-80.61356223
0.0643926209537069,25.7906292100001,-80.214912683
0.177083333333333,28.8322775230001,-82.3356209
0.206244332167379,30.4746962350001,-87.211477203
0.0665180230397622,30.1591507740001,-85.647092167
0.0740740740740741,28.627996394,-80.824265026
0.0360748418360479,25.8616664030001,-80.214229952
0.183931860036832,28.551702662,-81.527480725
0.1,27.763039506,-82.6416911479999
0.232828947368421,25.8152257830001,-80.137855358
0.196759259259259,27.4967506350001,-82.561251507
0.0675182481751825,26.0182082900001,-80.180761724
0.087609723160027,26.100846485,-80.142061187
0.182014907429671,30.30789192,-81.689090554
0.0839160839160839,28.014279576,-82.783510537
0.0538238800885709,27.1993025560001,-80.243018593
0.0795947901591896,29.042648462,-81.316931182
0.07398753894081,28.2607849710001,-82.1880164039999
0.000438404208680403,26.9414911110001,-82.040313141
0.00743494423791822,30.9498281190001,-87.151732543
0.0587266739846323,27.4664801920001,-81.433679223
0.103260869565217,25.867578555,-80.312210576
0.0268817204301075,28.550287306,-81.717513958
0.0912067352666043,28.0276633290001,-81.725990074
0.0285714285714286,25.8449385220001,-80.269092191
0.0441281138790036,30.533217172,-86.493130892
0.19435736677116,28.132557848,-82.7586200979999
0.161561561561562,28.8244165790001,-81.709652875
0.107628996517885,29.173952023,-82.137908382
0.18729817007535,28.253860859,-82.715429119
0.219734079776067,27.779304407,-82.65086
0.0610913404507711,29.2426750440001,-81.109238136
0.048951048951049,28.01418347,-82.5049672339999
0.0748040571692024,27.090882412,-82.444391695
0.0260514752040176,28.5411031460001,-82.443469056
0.0132600258732212,28.9113275120001,-81.28309097
0.163659955819759,26.1853985330001,-80.117684063
0.0656863425123119,27.9813674420001,-82.49287981
0.694630872483222,26.9893491,-82.096650327
0.163146515882255,26.5970375850001,-80.091246208
0.0532212885154062,30.658844247,-86.119176968
0.039124192390524,28.8066185110001,-81.869260186
0.1045101842871,26.275177554,-80.120668111
0.0949271722752386,27.317819706,-82.529771168
0.129081969619138,30.3162632470001,-81.664430571
0.198554822494502,29.8626075920001,-81.32007115
0.175690021231422,28.3345275,-80.722679861
0.327365728900256,30.428707516,-87.231758515
0.0633946830265849,27.895850356,-81.5647017319999
0.28125,30.1934530510001,-82.632710264
0.345615479621243,27.657639396,-80.394334347
0.0172117039586919,30.1196611250001,-83.590867475
0.0409407665505226,26.614338977,-81.658518375
0.149413818907458,27.539032677,-81.505930292
0.0806288032454361,28.300863586,-81.410340908
0.0983297225522398,29.639290121,-82.34322134
0.0795454545454545,30.274522991,-81.399769874
0.0487480021310602,29.4773273170001,-81.189699418
0.0111612443600095,27.917749008,-81.843525698
0.095107869948344,30.769962192,-86.512375951
0.0115713955102985,30.632316534,-87.067616243
0.0481171548117155,25.479505019,-80.430473868
0.258241758241758,27.7533349890001,-82.7383168919999
0.255276262746028,27.951871001,-82.803673131
0.262845290845668,27.937558348,-82.4591074859999
0.0154320987654321,26.725643645,-80.671010393
0.0820549411344988,25.9693930240001,-80.144487892
0.0578295155839279,28.015960755,-82.137961935
0.20384718140529,30.455049903,-84.263511448
0.0657788539144471,28.180370629,-81.639991826
0.0288620120945574,30.653765123,-81.449295332
0.00545454545454545,30.7863362620001,-85.241259479
0.258278145695364,24.581636658,-81.741146037
0.134155251141553,30.265338152,-81.43767188
0.0228028503562945,25.7029428340001,-80.293740651
0.0593471810089021,30.183981295,-82.686312109
