Gastrointestinal,Eye,Nervous.System,Musculoskeletal,Skin,Genitourinary,Cardiovascular,lat,lon
0.585633626097867,0.111459640317859,0.161438728565454,0.0525930572982016,0.0264533667921372,0.0172521957340025,0.0451693851944793,33.4991663660001,-86.845895056
0.159261790840738,0.0492139439507861,0.235133287764867,0.243472317156528,0.169104579630895,0.115789473684211,0.0280246069719754,33.515335184,-86.7467054849999
0.779480630055343,0.19029374201788,0.000851426138782461,0.0119199659429544,0.00553426990208599,0,0.0119199659429544,32.4641995150001,-86.450952768
0.793650793650794,0,0,0.0158730158730159,0.174603174603175,0,0.0158730158730159,33.274750813,-88.0896471619999
0.41504854368932,0.127022653721683,0.0703883495145631,0.0978964401294498,0.192556634304207,0.0800970873786408,0.0169902912621359,32.503647883,-87.837054457
0.421682684201652,0.0166076546956668,0.338644410723318,0.0324565840499073,0.0172820772213792,0.0813522171640533,0.0919743719440229,30.6954583840001,-88.0808547349999
0.402098493822982,0.156033169741073,0.112709426298866,0.0627855813166356,0.110509392452192,0.0198003046200711,0.136063631748181,33.3730148540001,-86.991743852
0.357186173438448,0.123711340206186,0.0309278350515464,0.063068526379624,0.184354154032747,0.109157064887811,0.131594906003639,32.430035511,-87.05490515
0.954,0.031,0,0.006,0.009,0,0,31.498385243,-87.319232899
0.605187319884726,0.239193083573487,0.00288184438040346,0.00288184438040346,0.132564841498559,0,0.0172910662824208,34.2410991990001,-87.590931561
0.608318890814558,0,0.103986135181976,0.0446273830155979,0.202772963604853,0.031629116117851,0.00866551126516464,31.7803954410001,-85.945852674
0.523419203747073,0.134660421545667,0.18384074941452,0.0608899297423888,0.0433255269320843,0.022248243559719,0.031615925058548,30.9019360880001,-87.783113301
0.46095126247798,0.0446271285965942,0.0240751614797416,0.0440399295361127,0.392836171462126,0.00176159718144451,0.0317087492660012,33.604999676,-86.300469977
0.379236912156167,0,0.274267968056788,0.145252883762201,0.163708961845608,0.0341614906832298,0.0033717834960071,34.69247331,-86.5725962509999
0.13560676701745,0.0422272545624084,0.26555215132543,0.146862927933928,0.254629012921273,0.105168509391235,0.0499533768482749,33.4630665290001,-86.776561107
0.612298528381219,0,0.0695515066573231,0.0586895585143658,0.0681499649614576,0.142256482130343,0.0490539593552908,30.6858561220001,-88.13177287
0.440540540540541,0.147297297297297,0,0.247297297297297,0.0851351351351351,0.0797297297297297,0,33.7856026150001,-85.761248935
0.781659388646288,0.00873362445414847,0.200873362445415,0.00873362445414847,0,0,0,31.4310394180001,-86.9413053169999
0.890967612150473,0,0.00402333534500101,0.0337960168980085,0.00543150271575136,0.0446590223295112,0.0211225105612553,32.3763576150001,-86.17186896
0.455842997323818,0,0.0258697591436218,0.157894736842105,0.358608385370205,0,0.00178412132024978,31.829742777,-86.646114739
0.868623676612127,0,0.0158806544754572,0.095283926852743,0.0115495668912416,0.00866217516843118,0,34.7449948440001,-87.676425536
0.444123314065511,0.149325626204239,0.149325626204239,0.18111753371869,0.0549132947976879,0.00481695568400771,0.0163776493256262,34.5112609940001,-87.7176050149999
0.244560487380331,0.175369886858138,0.00261096605744125,0.187554395126197,0.29242819843342,0.0691906005221932,0.0282854656222802,33.1646454730001,-86.254120466
0.0994983277591973,0,0,0.900501672240803,0,0,0,32.5091251060001,-85.005750188
0.867924528301887,0,0.0771869639794168,0.00514579759862779,0.0188679245283019,0.0102915951972556,0.0205831903945112,31.0170003870001,-87.47965812
0.629492485297321,0.139838815072969,0.00348507950337617,0.0583750816815509,0.0662165105641472,0.0840775430189501,0.0185144848616859,61.2052962130001,-149.812106283
0.66824308347127,0.0955308583589501,0,0.0704658311657602,0.0283755024828565,0.0470560416174036,0.0903286829037598,61.5620059220001,-149.260547406
0.576461168935148,0.0320256204963971,0.0688550840672538,0.207365892714171,0.00240192153722978,0.103282626100881,0.00960768614891913,58.329442525,-134.465855053
0.530275485946022,0.0844637113690393,0.247797510837645,0.0748147112291987,0.0229338554048385,0.0222346524961544,0.0174800727171025,64.832948215,-147.736565729
0.557142857142857,0.129813664596273,0.00869565217391304,0.166770186335404,0.012111801242236,0.0680124223602484,0.0574534161490683,61.2097560290001,-149.828991759
0.447682752030578,0.0845676063067367,0.220258002866699,0.182513139034878,0.00716674629718108,0.0391782130912566,0.0186335403726708,60.493732365,-151.078082995
0.179360572768794,0.112702135538822,0.0708554499444513,0.28416244908036,0.277249722256512,0.0569065547463276,0.0187631156647327,61.1818669990001,-149.802596904
0.816192560175055,0,0,0.148796498905908,0.0131291028446389,0.0153172866520788,0.00656455142231947,57.8003504480001,-152.374767992
0.686658506731946,0.00795593635250918,0.083843329253366,0.155446756425949,0.0201958384332925,0.0361077111383109,0.00979192166462668,55.352886966,-131.686351919
0.852941176470588,0,0.0110294117647059,0.0110294117647059,0.0257352941176471,0.0183823529411765,0.0808823529411765,33.5021876490001,-112.17062034
0.373603800231095,0,0.00744639876749262,0.131724226473231,0.267556810887149,0.045063551161895,0.174605212479137,33.4657189810001,-112.058313506
0.11298559706203,0.0092959201239456,0.353130200263958,0.130257646181213,0.246054972169622,0.0654157342055431,0.082859929993688,32.2507790270001,-110.879712061
0.61835478455512,0,0.109681029658646,0.130945719082261,0.00559597090095131,0.0531617235590375,0.0822607722439843,34.73529631,-112.031551855
0.728414442700157,0,0.0273603947073335,0.0953128504148912,0.0233236151603499,0.0372280780444046,0.0883606189728639,32.228805386,-110.999065268
0.222880700850296,0.305849007987632,0.0474104612213347,0.19402215923731,0.0538520999742334,0.116980159752641,0.0590054109765524,32.2260426600001,-110.857825979
0.828358208955224,0,0.0159914712153518,0.0533049040511727,0.00923951670220327,0.0700071073205402,0.0230987917555082,34.5601683080001,-112.482127082
0.254326166754064,0.0437860513896172,0.0159937073938123,0.156004195070792,0.013371788148925,0.163607760880965,0.352910330361825,32.683189521,-114.633262055
0.361675126903553,0.000951776649746193,0.217322335025381,0.190355329949239,0.0694796954314721,0.0704314720812183,0.0897842639593909,33.567798575,-112.070201284
0.271521309624612,0,0,0.298616991250353,0.0273779283093424,0.391758396838837,0.0107253739768558,32.8796429220001,-111.709596543
0.162995594713656,0.355359765051395,0.0425844346549192,0.0719530102790015,0.177679882525697,0.165932452276065,0.0234948604992658,33.458512711,-112.025870698
0.271748135874068,0.00911350455675228,0.0836785418392709,0.32145816072908,0.0712510356255178,0.11930405965203,0.123446561723281,35.2086467280001,-111.645171766
0.511933972786081,0,0.0156145438322552,0.0586660718269016,0.0662502788311399,0.260762881998662,0.086772250724961,33.480347103,-112.079878575
0.253733044568563,0,0.0502678673201869,0.15980850336259,0.411147839963524,0.0233671492077966,0.10167559557734,33.5241694740001,-112.102245471
0.442114858705561,0.089334548769371,0.174111212397448,0.0560619872379216,0.199179580674567,0.0113947128532361,0.0278030993618961,34.2311176360001,-111.321570715
0.179585262734045,0,0.0087578014898329,0.0379504731226092,0.57952486410308,0.0948258506140527,0.0993557479363801,33.2986729990001,-111.875165873
0.0767857142857143,0.0876552795031056,0.549611801242236,0.0875,0.158462732919255,0.00077639751552795,0.0392080745341615,33.4514472440001,-112.043259826
0.704365079365079,0.0354662698412698,0.0287698412698413,0.17906746031746,0.017609126984127,0.0245535714285714,0.0101686507936508,33.487648157,-111.922030518
0.886928104575163,0,0,0.075599128540305,0.00392156862745098,0.0261437908496732,0.00740740740740741,31.554613127,-110.230537506
0.107817539548456,0,0.254799569958532,0.224696667178621,0.308093994778068,0.00583627706957457,0.0987559514667486,35.2200577740001,-114.035793564
0.485926928281461,0,0.0476319350473613,0.146008119079838,0.126792963464141,0.0764546684709066,0.117185385656292,33.6047833650001,-112.282990862
0.258374326540173,0.0028109627547435,0.118528929491684,0.153431717029749,0.349496369173108,0.0520028109627547,0.0653548840477864,34.2020192630001,-110.016908325
0.183172413793103,0.00813793103448276,0.0230344827586207,0.420551724137931,0.156275862068966,0.112689655172414,0.0961379310344828,32.2407319000001,-110.944128789
0.517727272727273,0,0.0622727272727273,0.133636363636364,0.0709090909090909,0.0777272727272727,0.137727272727273,33.3902907140001,-111.874672888
0.672853828306265,0,0.00348027842227378,0.284802784222738,0.0249419953596288,0.00464037122969838,0.00928074245939675,32.821773024,-109.733000587
0.186721574929691,0,0.227300120530333,0.149357171554841,0.383186018481318,0.0198875050220972,0.0335476094817196,34.479547085,-114.338483181
0.114816031537451,0,0.0183968462549277,0.36284494086728,0.432982917214192,0.0417214191852825,0.0292378449408673,33.6405732380001,-111.998050006
0.266172561024732,0.0169983082252477,0.0317409167807943,0.21268025457182,0.405542576331266,0.0401997905421735,0.0266655925239668,32.3196307810001,-111.012048218
0.50284137035233,0,0.0311738918655626,0.218054879038805,0.0129891216106511,0.22763435622666,0.00730638090599123,33.582434613,-111.885979956
0.391761768901569,0,0.0149786019971469,0.0809557774607703,0.305099857346648,0.0848787446504993,0.122325249643367,33.4104579500001,-111.68797097
0.515811852245549,0,0.0066436353972894,0.181504119053946,0.109354238639383,0.0871644964124369,0.0995216582513952,33.6107233770001,-112.179620813
0.61206305688828,0,0.0558601782042495,0.142392049348869,0.0207333790267306,0.119773817683345,0.0491775188485264,33.66557084,-112.117207469
0.521678321678322,0,0.0135664335664336,0.286433566433566,0.0205594405594406,0.0969230769230769,0.0608391608391608,33.658325291,-112.372015003
0.42744122965642,0,0.151898734177215,0.12002712477396,0.0556057866184448,0.134719710669078,0.110307414104882,33.6541609450001,-112.203587122
0.416812172611624,0,0.0458967323522075,0.0613619356447992,0.435520079820404,0.0147168870042405,0.0256921925667249,35.1098281910001,-114.554807795
0.338785279744689,0,0.232970978358432,0.197566570260297,0.0972374588610751,0.0555500149596091,0.0778896978158971,33.662844541,-111.954452271
0.00649350649350649,0,0,0,0.00432900432900433,0,0.989177489177489,33.4104624560001,-111.686415349
0,0,0,1,0,0,0,33.3792576160001,-111.734660276
0.167197452229299,0,0.304140127388535,0.517515923566879,0.00955414012738853,0,0.00159235668789809,33.532150433,-112.099597146
0.602056785155377,0,0.00827185334227588,0.0482897384305835,0.218198077353007,0.06080930024592,0.062374245472837,33.4642326380001,-112.352520699
0.740675580577058,0.0510204081632653,0.00527797325826882,0.122448979591837,0.0256861365235749,0.0517241379310345,0.00316678395496129,32.177846587,-110.930745181
0,0,0,1,0,0,0,33.3348025830001,-111.890870513
0.645412681544456,0.0226709174636911,0.0279844137442437,0.129649309245484,0.00921006021962451,0.0984767977329083,0.0665958200495926,32.427338019,-110.947210473
0.595360824742268,0,0.00945017182130584,0.0805412371134021,0.0270618556701031,0.208333333333333,0.0792525773195876,33.4796628440001,-112.256398503
0.136793658910765,0.0281257990283815,0.0925594477115827,0.142418818716441,0.531833290718486,0.0319611352595244,0.0363078496548197,35.0021808720001,-114.597965359
0.0265957446808511,0,0.0319148936170213,0.75,0.023936170212766,0.0904255319148936,0.0771276595744681,34.588348076,-112.332208276
0.406424581005587,0,0.0352653631284916,0.254888268156425,0.0237430167597765,0.149441340782123,0.130237430167598,33.2858865630001,-111.75528292
0.777777777777778,0,0,0.222222222222222,0,0,0,33.313690476,-111.686812926
0.3630335681724,0.0317032739328637,0.0741815167840862,0.201616245337754,0.167012018234563,0.100704517198508,0.0617488603398259,33.391080027,-111.615308078
0.53712433706541,0,0.00766057748968768,0.0553918680023571,0.0886859163229228,0.141720683559222,0.169416617560401,33.3841752320001,-111.719678244
0.790160642570281,0,0.0035140562248996,0.0672690763052209,0.0070281124497992,0.127510040160643,0.00451807228915663,33.6698285210001,-111.922580156
0.723845428840716,0,0.00377002827521206,0.163053722902922,0.0245051837888784,0.0678605089538172,0.0169651272384543,33.214691514,-111.563479483
0,0,0,1,0,0,0,33.456051604,-111.995260839
0.4,0,0,0,0,0.6,0,33.0732342810001,-111.486799164
0.166666666666667,0,0,0,0.0833333333333333,0.0833333333333333,0.666666666666667,33.393377677,-111.567170353
0.546583850931677,0,0.345755693581781,0.0331262939958592,0.0165631469979296,0.0248447204968944,0.0331262939958592,36.917017442,-111.463119305
0.924731182795699,0,0,0.003584229390681,0.003584229390681,0.0681003584229391,0,31.3410635160001,-110.959181529
0.503724394785847,0.415270018621974,0.00558659217877095,0.0605214152700186,0.00465549348230913,0.00186219739292365,0.00837988826815642,36.1899544030001,-94.5096875959999
0.639442231075697,0.0856573705179283,0.0796812749003984,0.0199203187250996,0.0129482071713147,0.119521912350598,0.0428286852589641,35.4643997740001,-93.445888666
0.147690305790501,0,0.0299284320104099,0.179700715679896,0.399869876382563,0.0480156148340924,0.194795055302537,36.1108488200001,-94.1579147899999
0.0990931791299777,0,0.0478380864765409,0.0699172033118675,0.472335392298594,0.167564725982389,0.143251412800631,34.7519041140001,-92.337411516
0.338179718664707,0,0.286374133949192,0.0385261389880328,0.265064035271887,0.0316502204492967,0.0402057526768843,36.3115591540001,-94.183754317
0.360692771084337,0.381024096385542,0,0.00903614457831325,0.249246987951807,0,0,35.0549498980001,-93.388517716
0.484750162232317,0,0.0674886437378326,0.168072680077872,0.0343932511356262,0.173264114211551,0.0720311486048021,35.2504460230001,-91.694615389
0.6113074204947,0.239104829210836,0,0.0530035335689046,0.016489988221437,0.071849234393404,0.00824499411071849,34.589069405,-94.22244718
0.430559134243752,0.190672507085803,0.0342695181654213,0.197629476938933,0.0267972172120587,0.107188868848235,0.0128832775057975,34.751541606,-92.3207777979999
0.0593220338983051,0,0,0.75,0.038135593220339,0.152542372881356,0,36.235808251,-93.1071885119999
0,0,0,0.0927152317880795,0.78476821192053,0.122516556291391,0,35.436520799,-94.338108108
0.810725552050473,0,0.0252365930599369,0.0315457413249211,0.0441640378548896,0.0662460567823344,0.0220820189274448,35.0394882960001,-90.771837197
0.120269569725246,0,0.0257473647831346,0.0717988595127009,0.618541558665975,0.0707620528771384,0.0928805944358044,35.8374387480001,-90.702786639
0.329188207349448,0.00782450747519911,0.0719575241022775,0.15229844907084,0.333659354478133,0.0605002095850217,0.0445717479390806,36.1813627060001,-94.136650581
0.368885774351787,0.251436580238262,0.0473721093202523,0.116888577435179,0.0141555711282411,0.12740014015417,0.0738612473721093,34.4660582220001,-93.0662098239999
0.378378378378378,0.027027027027027,0.027027027027027,0.27027027027027,0.027027027027027,0.0810810810810811,0.189189189189189,36.3429633170001,-92.395180572
0.288461538461538,0.159309440559441,0.171765734265734,0.167832167832168,0.0264423076923077,0.111232517482517,0.0749562937062937,35.0848966780001,-92.45915632
0.137912188012388,0,0.0102022226270723,0.158863180907269,0.459100018218255,0.107305520131171,0.126616870103844,34.7834179280001,-92.218252859
0.678395496129486,0.0506685432793807,0.130893736805067,0.0161857846586911,0.0091484869809993,0.0548909218859958,0.05981703026038,36.0525525790001,-90.4984094759999
0.446681580909769,0.0780512055679841,0,0.165796669152374,0,0.0489684315187671,0.260502112851106,35.282867504,-93.1497719069999
0.801418439716312,0,0,0.152482269503546,0.0283687943262411,0,0.0177304964539007,36.289971028,-90.997696643
0.329880478087649,0.341832669322709,0.135458167330677,0.0159362549800797,0.0239043824701195,0.138645418326693,0.0143426294820717,33.5732903840001,-92.835454429
0.0744015527280569,0,0.030407591114945,0.0258788009488894,0.65732154410179,0.0174681906405003,0.194522320465818,35.374392476,-94.42129677
0.0196322288353913,0.0222084036599449,0.55245624944479,0.125433063871369,0.225282046726481,0.022563738118504,0.0324242693435196,35.3536856040001,-94.352995257
0.0642361111111111,0.715277777777778,0,0.189236111111111,0.0208333333333333,0,0.0104166666666667,33.2751031650001,-93.239971179
0.493253373313343,0,0.181409295352324,0.0224887556221889,0.0179910044977511,0.269865067466267,0.0149925037481259,35.9415627770001,-89.91889328
0.154438173422268,0,0.0297588506926629,0.13083632632119,0.522319138019497,0.0815802975885069,0.0810672139558748,34.1891146450001,-92.018257139
0.429184549356223,0.190987124463519,0.0343347639484979,0.100858369098712,0.107296137339056,0.128755364806867,0.00858369098712446,34.517701678,-91.557574245
0.0909090909090909,0,0.414141414141414,0.313131313131313,0.0353535353535354,0.121212121212121,0.0252525252525253,34.8724178080001,-92.124870237
0.876363636363636,0,0,0.00363636363636364,0.0909090909090909,0.0109090909090909,0.0181818181818182,34.3600503370001,-92.785736549
0.374707259953162,0,0.0810304449648712,0.232786885245902,0.0412177985948478,0.02903981264637,0.241217798594848,34.485633675,-93.0332059259999
0.6113074204947,0.176678445229682,0,0.0318021201413428,0.0706713780918728,0.0989399293286219,0.0106007067137809,35.608097894,-91.2647690649999
0.042612064194798,0.302158273381295,0.172661870503597,0.195351411178749,0.2606530160487,0.012174875484228,0.0143884892086331,34.5744497060001,-92.5843825379999
0.77710843373494,0.132530120481928,0,0,0.0542168674698795,0.00602409638554217,0.0301204819277108,34.508432214,-90.627337744
0.120256283883687,0.0956136027599803,0.138984721537703,0.0660423854115328,0.37161163134549,0.0763923114834894,0.131099063578117,33.2184073440001,-92.672365268
0.140814081408141,0.084020902090209,0.0885588558855886,0.212733773377338,0.138338833883388,0.135588558855886,0.19994499449945,34.752363948,-92.344998364
0.201921334058365,0.03552655428675,0.195396048577125,0.205002718868951,0.264274061990212,0.026826173645097,0.0710531085735001,35.864248854,-90.638996837
0.165453146273604,0,0.39732433552359,0.222577398922631,0.0992126916474279,0.0693778488131179,0.0460545788196294,35.7695819840001,-91.635758126
0.272980501392758,0,0,0,0.011142061281337,0.00835654596100279,0.707520891364902,34.737538612,-92.3944673089999
0.248101265822785,0,0.311392405063291,0.250632911392405,0.010126582278481,0.0987341772151899,0.0810126582278481,34.8143531750001,-92.207191555
0,0,0.264150943396226,0.150943396226415,0.283018867924528,0,0.30188679245283,34.8016342880001,-92.3482492859999
0.0644511581067472,0,0,0.880161127895267,0,0.0553877139979859,0,36.121280427,-94.1337744859999
0.0577689243027888,0,0.00199203187250996,0.115537848605578,0.824701195219124,0,0,33.6489925160001,-93.5870480459999
0.227186311787072,0.313688212927757,0,0.0270912547528517,0.376901140684411,0.0470532319391635,0.00807984790874525,33.9500563060001,-93.878394036
0.626362735381566,0.207135777998018,0.0158572844400396,0.089197224975223,0.0287413280475719,0.00991080277502478,0.022794846382557,35.504386654,-92.0007454
0.2,0,0,0,0,0.8,0,35.559681316,-92.450011902
0.10042735042735,0.397435897435897,0.0192307692307692,0.0705128205128205,0.41025641025641,0.00213675213675214,0,34.1231454050001,-93.088516606
0.225531914893617,0,0.0515366430260047,0.191016548463357,0.4274231678487,0.0463356973995272,0.0581560283687943,37.6331375440001,-122.089745665
0.371853797329831,0.00656598818122127,0.292624206609761,0.141387612168965,0.0131319763624425,0.0671919457211644,0.107244473626614,40.784513114,-124.141536169
0.327941176470588,0.421176470588235,0,0.211764705882353,0,0.0341176470588235,0.005,37.5934587200001,-122.384298856
0.0358090185676393,0,0.303713527851459,0.316976127320955,0.0570291777188329,0.217506631299735,0.0689655172413793,37.7691033420001,-122.43464781
0.360221365084689,0.186147912124769,0.0405835988596344,0.12829112862653,0.171054838168707,0.0491363407680698,0.0645648163676002,38.3235179750001,-122.296214977
0.343666961913198,0.0730735163861825,0.0420726306465899,0.20947741364039,0.0132860938883968,0.105845881310895,0.212577502214349,38.542044038,-122.475356029
0.542934415145368,0.117647058823529,0.153482082488168,0.0358350236646383,0.00338066260987153,0.0703177822853279,0.0764029749830967,38.3509203890001,-120.766465228
0.192154255319149,0.198969414893617,0.150099734042553,0.154753989361702,0.0152925531914894,0.0831117021276596,0.20561835106383,38.569457549,-121.452682465
0.596949891067538,0.203340595497458,0.00217864923747277,0.0290486564996369,0.160493827160494,0.00145243282498184,0.0065359477124183,34.0646866920001,-118.23937063
0.745364647713226,0,0.0205191594561187,0.0262051915945612,0.0140914709517923,0.0553770086526576,0.138442521631644,33.9759679060001,-117.380134821
0.0239520958083832,0.171556886227545,0.00898203592814371,0.0973053892215569,0.668562874251497,0.00688622754491018,0.0227544910179641,32.686343317,-117.083042001
0.402004033274515,0.118855558356441,0.278358961431812,0.113498865641543,0.00554575245777666,0.050604991177212,0.0311318376607008,32.753805374,-117.165087261
0.332855093256815,0.101984696317551,0.198589191774271,0.0818986131037781,0.138928742228599,0.0565518890483022,0.0891917742706839,32.779943668,-117.009635988
0.552457142857143,0,0.3504,0.0848,0.00571428571428571,0.00251428571428571,0.00411428571428571,40.8967176740001,-124.092996818
0.524017467248908,0.201562859112848,0.162721213514135,0.0558492300620547,0.00413698000459664,0.0248218800275799,0.0268903700298782,39.504563897,-121.54211632
0.21130908555441,0,0.00206155205418937,0.186128699749669,0.43322043881608,0.042998085701664,0.124282138123988,35.3905079100001,-119.006579451
0.174624132203245,0.0339026363984838,0.0136292005622045,0.26547127220069,0.400485540270029,0.0686570978321053,0.0432301205332425,37.312870032,-121.931843878
0.355613175837895,0,0.0186305579564007,0.142706232593873,0.388648804379141,0.0298665130125804,0.0645347162201095,39.742511549,-121.84935548
0.139240506329114,0.366215626364033,0,0.248581405499782,0.140113487560017,0.0936272370144042,0.0122217372326495,34.3244882160001,-118.445982825
0.194017094017094,0.307692307692308,0.00769230769230769,0.204273504273504,0.262393162393162,0.0230769230769231,0.000854700854700855,40.148641932,-122.218126518
0.499215070643642,0,0.0337519623233909,0.0572998430141287,0.0353218210361068,0.141287284144427,0.233124018838305,37.820784798,-122.263022665
0.244954491491888,0.349030470914127,0.131776810447171,0.0807281361297982,0.000395726157499011,0.161456272259596,0.0316580925999209,32.7814630280001,-115.569409218
