Eye,lat,lon
0,39.742511549,-121.84935548
0.366215626364033,34.3244882160001,-118.445982825
0.307692307692308,40.148641932,-122.218126518
0,37.820784798,-122.263022665
0.349030470914127,32.7814630280001,-115.569409218
0.239404589621666,37.791488617,-122.431015232
0,33.931814581,-116.946853082
0.119426751592357,37.748043087,-122.421249077
0.00506756756756757,34.6893928210001,-118.158490817
0,36.327381174,-119.296084882
0.0628227194492255,34.1283866320001,-118.257772126
0.0796318527410964,36.742003477,-119.78393491
0,34.0956911390001,-118.291725706
0.0197316495659037,37.757863985,-120.860247141
0.120617650291241,33.7823119670001,-117.864854842
0.0891458411040656,32.7516732500001,-117.160812008
0.108966376089664,33.7379393430001,-118.303891661
0.0693296602387511,37.9547382470001,-122.336569039
0.198584349193866,34.2161172630001,-119.158480153
0.000901171522979874,37.970810273,-121.28925664
0.399221032132425,34.131629102,-117.322529806
0.189789123196448,38.2884528880001,-122.465262785
0,33.9892179940001,-118.224089068
0.193200176237333,36.8370586450001,-119.7661821
0,34.070805308,-117.944394551
0.00182606710796622,34.101081987,-117.636876807
0.215268169610157,32.800265218,-117.155209802
0.205670103092783,38.131088065,-122.238519074
0,33.9258102310001,-117.440106481
0.0226492793411119,34.048564302,-118.211519997
0.0495495495495495,33.9308549200001,-118.204147679
0.00662525879917184,34.9520335670001,-120.413219411
0,38.5716077070001,-121.469861835
0.152755905511811,34.639506016,-120.439148982
0.032658589811122,34.0275393750001,-118.486122435
0.103405315614618,37.5305464370001,-122.298410074
0.0675675675675676,33.1258645300001,-117.076282172
0.307111390811831,34.2207528930001,-118.531858932
0.0192258395283261,37.801107969,-121.197460109
0,36.3256742340001,-119.668419207
0.0596179183135705,37.9612480000001,-121.300671433
0.0498373009076897,34.205632699,-118.215299136
0.251102709514808,37.35504009,-121.840231713
0.0469963220269718,34.193960153,-118.462061593
0.0904109589041096,38.6640506680001,-121.793344213
0.00630608780014553,33.183668148,-117.291740979
0.0390480591497227,34.134320234,-117.278725956
0.191428571428571,38.098267622,-122.559741828
0.584601198709083,34.102433139,-118.105198935
0.124105011933174,39.1388053950001,-121.593600806
0.685126582278481,34.0962085130001,-118.325099244
0.211967545638945,38.253225328,-122.633015429
0.0837431502037375,36.595667356,-121.87999945
0.0734299516908213,34.037087238,-118.265485945
0,39.228509742,-121.046871856
0.0709134615384615,37.789607044,-122.417075512
0.0575680144295806,37.327077667,-121.937749323
0.269035532994924,34.1568173840001,-118.486735576
0.0731563421828909,34.2761872790001,-119.252353146
0.0636704119850187,37.886270403,-121.281213877
0.137506130456106,33.893547492,-117.927462922
0.0441072496872791,33.9675574010001,-118.047513403
0.00146627565982405,38.4428978280001,-122.70149208
0.0169491525423729,37.510517475,-120.839662778
0.232558139534884,37.9142770230001,-122.042041198
0.398230088495575,36.206601134,-121.13199437
0.133477633477633,33.7802401640001,-118.186646823
0,36.607827967,-119.451709373
0,36.9282505640001,-121.793548499
0,37.5580117210001,-121.980629062
0.165530068195908,37.480967208,-122.253217581
0,34.5838981970001,-118.144526075
0.355844155844156,34.128666734,-117.866088866
0.245,37.763484815,-122.254230437
0.344906524227394,32.618714745,-117.024284847
0.0752314814814815,33.6252591300001,-117.929494287
0.0101558396077745,39.757430141,-121.572283556
0.00894568690095847,33.847188424,-117.93230694
0.0362336114421931,37.756173587,-122.406595509
0.278443113772455,33.7745075620001,-117.91302944
0.102484472049689,34.0779344760001,-117.752326457
0.292547834843907,35.278035995,-120.649701916
0.0852390852390852,32.6942459970001,-117.167969683
0.0153312648293484,34.154806653,-118.326528074
0.0682666666666667,34.2897296350001,-118.743942161
0.0149786019971469,34.1401127550001,-118.02390891
0.000769674812391764,34.149506156,-118.231088028
0,36.9883275540001,-121.983978869
0.000111000111000111,33.8384004370001,-116.54556591
0.0922862884526202,34.071970912,-117.352793955
0.02601908065915,36.697264922,-121.628878356
0,38.725560151,-120.790915459
0.0965589155370177,36.069532603,-119.027249082
0.153361254754477,34.066181901,-118.445299214
0,34.0366770250001,-117.203856445
0.408346972176759,38.006357015,-122.130953567
0,34.2790477840001,-118.459346441
0.238202247191011,34.1326194660001,-116.276665969
0.000387146728610143,40.572874631,-122.395609654
0.48936170212766,34.090050719,-118.144966485
0.0893984712529079,37.692132852,-121.880260463
0.432826928805481,37.6801656220001,-122.472973855
0.0514066496163683,34.0298035340001,-118.478667365
0,38.4963648460001,-122.751400982
0.14390243902439,33.910138046,-117.194009044
0.00107444359171144,35.3732732300001,-119.027599376
0.303030303030303,36.8350637020001,-121.386240744
0.236286919831224,34.893524154,-117.016879131
0.186005932647008,34.5405883,-117.265664841
0.116198616198616,39.152357071,-123.203608072
0.416666666666667,37.8563829280001,-122.257925805
0.0615006150061501,37.3689400650001,-122.077954365
0.0859798605731991,38.7651524790001,-121.249223921
0.0733137829912024,37.743861456,-121.43496498
0.0176470588235294,35.379913942,-118.967581635
0.0751737207833228,37.7992539480001,-122.231384145
0.186046511627907,32.8856581110001,-117.223179058
0.129263425253991,34.0491504760001,-117.261152506
0.0433333333333333,33.872995394,-117.5667918
0,36.659893821,-121.646024983
0,37.9757056130001,-120.36897807
0,38.121449227,-121.285853952
0.102310231023102,32.959967337,-115.552962709
0.177506850847268,33.780122808,-117.894321576
0.0524483638895335,34.0161537340001,-118.101164796
0.180221696350729,33.8127561750001,-118.344076968
0.00321027287319422,38.9122832830001,-119.997579837
0.046740220661986,33.837607667,-118.357049715
0.0152009793919608,34.4341647030001,-119.809282009
0.29663330300273,36.2264254030001,-119.336997358
0.199720181881777,37.948586214,-122.536874796
0,38.261097717,-122.047529516
0.107875158773362,34.05982291,-118.210307778
0.0724946695095949,33.8315552890001,-118.293577524
0.0106075216972035,34.2408682770001,-118.395419547
0.0273933916972607,37.2511180970001,-121.947908992
0,34.09004077,-117.892116483
0,33.7511727030001,-116.96029979
0.0487903225806452,33.9351517790001,-118.131956071
0.124159243773859,34.27465318,-119.257341324
0.0910176066845718,34.421200664,-119.698819725
0.380290791599354,37.795691919,-122.409176375
0,38.670914811,-121.146248096
0.178479931682323,41.7727180310001,-124.193190027
0.237623762376238,33.613040616,-114.595496019
0,32.8965241290001,-117.241801085
0.113761467889908,33.8247677910001,-117.994659388
0,39.2073738330001,-122.000366783
0,33.3801978770001,-117.244459399
0.00303566911206678,34.135756632,-118.152366415
0.186179134518618,37.4330391980001,-122.175877578
0.0707470328135909,37.338748321,-120.466718679
0.114168053973539,37.7635518230001,-122.457631944
0.0163528245787909,35.383102164,-119.018895462
0.312557286892759,37.773657159,-122.454415204
0.0611324903793293,37.6649094110001,-120.99625442
0.274860335195531,33.8924078850001,-118.295039669
0.382170350136578,34.0532561360001,-118.265361412
0.015015015015015,34.203370722,-118.62938576
0.127215189873418,33.808070075,-118.185062435
0.168908819133034,37.697089185,-122.0870113
0,36.8374455790001,-119.660715514
0,37.9835308670001,-122.034634096
0,38.9443299660001,-121.09914293
0.0198047419804742,34.063157614,-118.273382532
0,33.036247517,-117.283409981
0,35.290987634,-120.666437949
0.186108082853138,38.6680675220001,-121.313699994
0,34.5282461520001,-117.292559648
0.0424814565070802,37.9823837920001,-121.805524985
0,33.7036906270001,-117.989046624
0,37.063397562,-120.859951004
0.0730093071354705,33.706773361,-116.233909388
0.0627906976744186,38.56289316,-121.771635099
0,34.206418507,-118.882802491
0.0172682016179216,33.8031878570001,-118.066799144
0.0537547271745003,34.158396854,-118.636052587
0.295860099928622,37.668660088,-120.975664296
0.00497363970953944,33.560831879,-117.66685941
0,36.945383163,-120.044700097
0,33.7150302320001,-117.936986531
0.00529552442774171,33.7641808130001,-116.408076796
0,33.83370383,-118.081772913
0.644787644787645,33.8475495540001,-118.037303034
0.0256753739674034,33.860205765,-118.148967389
0.844262295081967,34.026273073,-117.68557938
0,34.0990755180001,-117.834326576
0.0378729915837797,33.8867219680001,-117.842070672
0.164671532846715,38.4641954420001,-121.417421455
0.26284751474305,34.13317391,-117.872515267
0.0818423474082405,38.554068068,-121.457194383
0.00954979536152797,33.608022734,-117.708251522
0,35.7614475500001,-119.238863282
0,34.2436395140001,-119.018579314
0.0574055158324821,34.395446882,-118.554760533
0.0162996142839368,34.0768133060001,-118.38055972
0.00224358974358974,35.554428064,-120.718839116
0.0483229107447413,32.9958230340001,-117.057912268
0.172995780590717,34.0239036410001,-118.184155479
0,34.0189180580001,-118.186839254
0,37.7476101730001,-122.458763762
0,33.701660356,-117.95655207
0.431446540880503,33.7178263000001,-117.167789183
0.0539555231498359,37.036412899,-121.573687536
0.150877192982456,37.775739333,-121.959023902
0.102792391744233,34.0620203120001,-118.203208569
0.106809078771696,40.5854978790001,-122.416681432
0,33.557847469,-117.18445778
0,34.22145348,-118.45651929
0,36.825011196,-119.781444032
0,34.470928255,-117.297780088
0.126960418222554,36.9876707540001,-121.97817713
0,33.927200398,-118.15750586
0.27302174919019,37.664720437,-120.957613802
0.0857142857142857,33.7888603850001,-118.145886006
0,36.8609193360001,-119.788855388
0.0861244019138756,33.9506234670001,-118.005163589
0.0504361016306409,34.0499878590001,-118.138577456
0.030229746070133,34.0676326660001,-118.122926185
0.5,34.048023544,-118.042471018
0.0328947368421053,33.949087476,-118.347779607
0,33.9816573850001,-118.440102098
0.33384912959381,34.057543697,-118.360083673
0,33.820059567,-117.908790195
0,33.787847529,-117.825859321
0.0297709923664122,33.753679656,-117.834183131
0.220873786407767,33.7111193870001,-117.885386199
0,37.4620824610001,-122.159464476
0,34.160191265,-118.448732169
0,32.777044027,-117.056374743
0,34.077687887,-117.695539704
0,34.1697978390001,-118.532599849
0.0142857142857143,34.068777948,-118.263368288
0,40.5853434730001,-122.386899556
0,39.1321605460001,-121.613536398
0,33.6620007660001,-117.773379086
0,33.613498072,-117.168957285
0.0442477876106195,33.906213232,-118.081947588
0,37.7145865840001,-122.141866828
0,35.6353232440001,-118.406348927
0.0480905233380481,41.318921339,-122.323122533
0.0484988452655889,40.438136324,-120.62492835
0.142733564013841,39.104777717,-122.908551471
0.25625,34.6024251810001,-120.127209955
0,38.1905653950001,-120.670950284
0,34.442257179,-119.26438407
0.0181470869149952,40.413867807,-104.709320192
0,40.1813580780001,-105.126820701
0.00515579466487335,39.9641690880001,-104.771118218
0,38.480506002,-107.869253725
0.0497414429943364,37.4719481400001,-105.883507331
0,39.769333212,-105.089660765
0,40.5717500040001,-105.0578647
0.126540673788003,39.728003168,-104.990302961
0,38.2331640190001,-104.624291523
0,37.2350184160001,-107.824917378
0.0347826086956522,39.746088231,-104.966810239
0.130447005903852,39.7179152750001,-105.129149552
0,38.455722725,-105.229580041
0,38.2816906950001,-104.611885745
0.00213615677533203,38.838843604,-104.800328645
0,39.091189581,-108.561634417
0.115140889167188,39.741399996,-104.842089142
0.370385906040268,40.0148371170001,-105.23592389
4.69935853755962e-05,39.7460764460001,-104.967864619
0.102135025966532,40.4133944070001,-105.05361843
0,38.865531752,-104.820166246
0.227635075287865,39.7310578670001,-104.934520998
0,39.6531981850001,-104.981211457
0.0879120879120879,37.977581833,-103.548783143
0,40.2594495070001,-103.796146909
0.102713987473904,40.46218644,-106.814972326
0.0649047804119705,39.0859310000001,-108.552386304
0.000414421881475342,39.671210654,-104.973516519
0,39.863312401,-104.98312398
0.250523377529658,38.7432078200001,-108.046911383
0.0315890236119974,39.532850415,-107.322764486
0.113914373088685,40.613643514,-103.220610113
0,39.6428380190001,-106.381269583
0.0298110194303966,39.691220028,-104.831186669
0.135717458907152,39.9513971960001,-105.151231791
0,39.9582953600001,-104.993660582
0,39.739372733,-104.94278862
0.00107411385606874,39.528235479,-104.873126048
0,39.5770104640001,-104.988424741
0,39.549558517,-104.769224057
0.00725564327810519,39.972392665,-105.087689192
0.125,37.2483975600001,-107.870611113
0,39.5698260130001,-106.078516352
0,40.4155928050001,-105.001104592
0,39.7179152750001,-105.129339391
0,39.406679857,-104.877068855
0.138888888888889,40.2547056870001,-103.649284603
0,41.774876255,-72.6994787049999
0.151454762853727,41.907582726,-71.914798552
0.274134790528233,41.879644037,-73.480784389
0,41.558121145,-73.0599914639999
0.013391316352592,41.0547608310001,-73.553822097
0.0692141312184571,41.336250937,-72.102925461
0.115800488315312,41.977451961,-72.390295189
0.0465196814036708,41.1888062130001,-73.1655790579999
0.0933795894767274,41.7908358830001,-73.132931554
0.0869005471515932,41.8668836570001,-72.4507527979999
0.221427325074158,41.5526245410001,-73.035936697
0.0350935643289466,41.5500915740001,-72.80377565
0.181391712275215,41.0344430060001,-73.629675484
0,41.216621065,-73.064036473
0.0598771750255885,41.5548046820001,-72.6476337679999
0.0687248889828716,41.7167430200001,-72.224009865
0.134320682916795,41.3044735340001,-72.934519617
0.00101287802054695,41.5435628050001,-72.086897171
0.337417347335667,41.7533770570001,-72.680802478
0.145227087299429,41.7812184140001,-72.524172854
0.0220678839475748,41.200565962,-73.202876432
0.238067349926794,41.6775191930001,-72.928764019
0.0693806431173768,41.3352387630001,-73.088295622
0.016566985645933,41.4036626290001,-73.4475708639999
0.0263075477607266,41.1104328550001,-73.421367887
0.0381609195402299,41.6620790160001,-72.786041096
0.0423876805842197,41.7357933220001,-72.79516591
0,41.4594567080001,-72.8374271499999
0.0871360117950608,39.6908154180001,-75.671676124
0.00924736706909838,39.7432979660001,-75.583196782
0,39.1512325370001,-75.522296804
0.0439867785405543,38.6423161710001,-75.6052087529999
0.00809180520818008,38.7711956030001,-75.1425191829999
0.100108813928183,38.9062061480001,-75.4333076409999
0.0675389408099688,38.9010404690001,-77.050156068
0.0219889064976228,38.916887747,-77.0218549099999
0.0280137772675086,38.9125632870001,-77.0741707729999
0,38.935767938,-77.110100072
0.317311874728143,38.9428982580001,-76.9903411189999
0,38.8348245940001,-76.9839183
0.0817747550805603,38.9308546090001,-77.015848029
0.0945521415983449,30.346841313,-81.664557594
0.0165745856353591,26.5040471770001,-80.0687253629999
0.0229535398230089,28.5259917980001,-81.378162286
0.0291151730019901,28.573171535,-81.369842969
0.00139751552795031,25.6877626730001,-80.3387096009999
0,25.787709293,-80.215090504
0,26.6267349340001,-81.8723312509999
0.203581871345029,29.021090332,-80.92284347
0.0722331225928348,29.1993945090001,-81.0547340639999
0,26.1502551770001,-81.7993904259999
0.000550863018729343,28.0887999460001,-80.61356223
0.000580113702285648,25.7906292100001,-80.214912683
0.164152298850575,28.8322775230001,-82.3356209
0.0262987433605389,30.4746962350001,-87.211477203
0,30.1591507740001,-85.647092167
0.0244480934136107,28.627996394,-80.824265026
0.0305559294656078,25.8616664030001,-80.214229952
0.0133517495395948,28.551702662,-81.527480725
0,27.763039506,-82.6416911479999
0.0465131578947368,25.8152257830001,-80.137855358
0.00185185185185185,27.4967506350001,-82.561251507
0.0469475779694758,26.0182082900001,-80.180761724
0.012829169480081,26.100846485,-80.142061187
0.06980844754348,30.30789192,-81.689090554
0.0396270396270396,28.014279576,-82.783510537
0,27.1993025560001,-80.243018593
0,29.042648462,-81.316931182
0,28.2607849710001,-82.1880164039999
0,26.9414911110001,-82.040313141
0,30.9498281190001,-87.151732543
0,27.4664801920001,-81.433679223
0,25.867578555,-80.312210576
0.0434995112414467,28.550287306,-81.717513958
0.014733395696913,28.0276633290001,-81.725990074
0.306666666666667,25.8449385220001,-80.269092191
0,30.533217172,-86.493130892
0.00104493207941484,28.132557848,-82.7586200979999
0.10990990990991,28.8244165790001,-81.709652875
0,29.173952023,-82.137908382
0,28.253860859,-82.715429119
0,27.779304407,-82.65086
0.000593119810201661,29.2426750440001,-81.109238136
0,28.01418347,-82.5049672339999
0,27.090882412,-82.444391695
0,28.5411031460001,-82.443469056
0,28.9113275120001,-81.28309097
0,26.1853985330001,-80.117684063
0.00256641464937227,27.9813674420001,-82.49287981
0,26.9893491,-82.096650327
0.00365873939797106,26.5970375850001,-80.091246208
0,30.658844247,-86.119176968
0.00287150035893754,28.8066185110001,-81.869260186
0.0504364694471387,26.275177554,-80.120668111
0.0199077667686407,27.317819706,-82.529771168
0.0223086519409995,30.3162632470001,-81.664430571
0.0314169022934339,29.8626075920001,-81.32007115
0,28.3345275,-80.722679861
0.0915601023017903,30.428707516,-87.231758515
0.251533742331288,27.895850356,-81.5647017319999
0,30.1934530510001,-82.632710264
0,27.657639396,-80.394334347
0.0240963855421687,30.1196611250001,-83.590867475
0,26.614338977,-81.658518375
0.0401596408081816,27.539032677,-81.505930292
0,28.300863586,-81.410340908
0.0542316024879446,29.639290121,-82.34322134
0.0298295454545455,30.274522991,-81.399769874
0,29.4773273170001,-81.189699418
0,27.917749008,-81.843525698
0.185657854755394,30.769962192,-86.512375951
0,30.632316534,-87.067616243
0.0847280334728033,25.479505019,-80.430473868
0,27.7533349890001,-82.7383168919999
0.0183779938344795,27.951871001,-82.803673131
0.0525124917507307,27.937558348,-82.4591074859999
0,26.725643645,-80.671010393
0,25.9693930240001,-80.144487892
0.0698460383026662,28.015960755,-82.137961935
0.000267165375367352,30.455049903,-84.263511448
0.0286521388216303,28.180370629,-81.639991826
0.210280373831776,30.653765123,-81.449295332
0,30.7863362620001,-85.241259479
0,24.581636658,-81.741146037
0.0394520547945205,30.265338152,-81.43767188
0.0152019002375297,25.7029428340001,-80.293740651
0,30.183981295,-82.686312109
0,28.060870939,-81.9532811189999
0,28.8161981690001,-81.283834487
0,27.298987964,-82.454850957
0,26.1268292880001,-80.204210659
0,26.3595856060001,-80.10211849
0.0129763853168108,28.069237657,-82.42365984
0,27.227469306,-81.851635888
0,26.830593472,-80.08789818
0,28.3579335060001,-80.620662129
0.000601594224695443,30.288487494,-81.6022891649999
0.000774593338497289,27.806333038,-82.726750287
0.359240687679083,25.705311925,-80.293430687
0.211682242990654,25.7446623280001,-80.2544099529999
0.0111874386653582,25.884148367,-80.3267108909999
0,26.2626902280001,-80.201750537
0,28.205985915,-82.6600538879999
0.114908292835868,26.206837976,-80.108099985
0,29.65972915,-82.412145508
0.1,27.937477689,-82.4899702019999
0.0621662852784134,25.731929375,-80.3850866829999
0,28.3483617950001,-82.201658921
0,29.1749302160001,-82.1378465829999
0,27.4824449750001,-82.620482379
0,27.843219413,-80.487805862
0.000344708721130645,26.54458334,-81.8516375519999
0,30.454621182,-86.632092622
0,26.211850402,-80.2525707739999
0,30.1648084780001,-81.7379415409999
0,26.1209180280001,-80.2584063199999
0,26.0309225680001,-80.245319465
0,30.515089474,-87.2170646169999
0.154815481548155,29.6425909020001,-81.693488813
0,26.758988376,-80.086570751
0,26.9878476760001,-82.098317679
0.000869565217391304,27.82625023,-82.700041547
0,27.781078936,-82.664665481
1,25.791363179,-80.210379976
0,30.189652826,-85.665150728
0,27.9339862750001,-82.288256356
0,26.6392893410001,-81.9409113739999
0,27.4317700070001,-80.347319451
0.0185292414591778,27.9148419680001,-82.802697753
0,28.951414244,-82.62610308
0,27.259820753,-80.829910055
0,26.9227714090001,-80.094561826
0,30.4747331080001,-84.231558896
0.0286174929463926,28.0023811140001,-82.575119219
0,28.3599352640001,-82.688926576
0,26.4392232590001,-80.1262599459999
0,27.7124278320001,-82.36603077
0,27.2892304420001,-80.29542183
0,28.5333975130001,-82.53394358
0,28.003883896,-82.695019229
0.0364464692482916,30.358677588,-87.1568175629999
0.0275075478027508,26.949789524,-82.3370155659999
0.010752688172043,26.3552347770001,-80.203227611
0,26.681997514,-80.252798926
0.248587570621469,26.6508478800001,-80.2049389009999
0,26.2684297430001,-80.254181664
0,26.0140208980001,-80.311960531
0,25.7471132520001,-80.317257571
0.00690925840626439,25.991004849,-80.3759943909999
0.0495817180167313,26.211797201,-81.7308469239999
0.046303211351755,26.725019108,-80.04997889
0,26.753258078,-80.063239349
0.0338402039201899,26.0803821060001,-80.3654126279999
0.00145164217020504,28.949447299,-81.958046957
0,28.1102237050001,-80.67262857
